theta_deg,rate_Hz
4.589999999999999858e+00,6.295325149330115166e-07
4.610000000000000320e+00,6.265285013413676198e-07
4.629999999999999893e+00,6.061485843021977016e-07
4.650000000000000355e+00,6.077015683597381673e-07
4.669999999999999929e+00,5.869162885210887914e-07
4.689999999999999503e+00,5.764774266141551792e-07
4.709999999999999964e+00,5.929158336688273960e-07
4.730000000000000426e+00,5.494070647576857792e-07
4.750000000000000000e+00,5.468314060171433101e-07
4.769999999999999574e+00,5.752498478549163824e-07
4.790000000000000036e+00,5.561434179312033620e-07
4.810000000000000497e+00,5.564606068995448830e-07
4.830000000000000071e+00,5.571872818844331166e-07
4.849999999999999645e+00,5.339615673700969824e-07
4.870000000000000107e+00,5.367577257903524170e-07
4.890000000000000568e+00,5.234504358676904216e-07
4.910000000000000142e+00,5.097367206259020497e-07
4.929999999999999716e+00,5.096446862586870991e-07
4.950000000000000178e+00,5.244055227580706954e-07
4.970000000000000639e+00,5.304981046448751375e-07
4.990000000000000213e+00,5.023563439157359770e-07
5.009999999999999787e+00,4.824700291120400698e-07
5.030000000000000249e+00,4.807314225109592457e-07
5.050000000000000711e+00,4.773443738683726643e-07
5.070000000000000284e+00,4.797284331834079929e-07
5.089999999999999858e+00,4.792287788522061991e-07
5.110000000000000320e+00,4.659546097164190409e-07
5.129999999999999893e+00,4.481551657903250392e-07
5.150000000000000355e+00,4.575430825665876070e-07
5.169999999999999929e+00,4.591031465712709474e-07
5.189999999999999503e+00,4.227901915442272389e-07
5.209999999999999964e+00,4.280589744863356333e-07
5.230000000000000426e+00,4.189251622280449130e-07
5.250000000000000000e+00,4.130829609811270849e-07
5.269999999999999574e+00,3.924350926786204265e-07
5.290000000000000036e+00,3.981182372115579446e-07
5.310000000000000497e+00,4.190113742806242381e-07
5.330000000000000071e+00,4.045402593498082303e-07
5.349999999999999645e+00,3.892544355446267423e-07
5.370000000000000107e+00,3.838355768848232367e-07
5.390000000000000568e+00,3.755426508091574099e-07
5.410000000000000142e+00,3.565707544457888921e-07
5.429999999999999716e+00,3.376069326535969910e-07
5.450000000000000178e+00,3.593022489754827374e-07
5.470000000000000639e+00,3.510194193766941195e-07
5.490000000000000213e+00,3.706522247383815111e-07
5.509999999999999787e+00,3.397978631010248676e-07
5.530000000000000249e+00,3.475249586288556465e-07
5.550000000000000711e+00,3.429418564845324209e-07
5.570000000000000284e+00,3.149831017667799153e-07
5.589999999999999858e+00,3.116385614364389385e-07
5.610000000000000320e+00,3.296135075442222298e-07
5.629999999999999893e+00,3.164282158127861531e-07
5.650000000000000355e+00,3.155435861842297886e-07
5.669999999999999929e+00,3.068726224605034143e-07
5.689999999999999503e+00,3.023036901817106881e-07
5.709999999999999964e+00,2.690694553028442904e-07
5.730000000000000426e+00,2.862089861439321738e-07
5.750000000000000000e+00,2.775523128729787473e-07
5.769999999999999574e+00,2.987773368699785971e-07
5.790000000000000036e+00,2.790718224928334830e-07
5.810000000000000497e+00,2.806487309935839017e-07
5.830000000000000071e+00,2.683183761061774808e-07
5.849999999999999645e+00,2.756217240689222067e-07
5.870000000000000107e+00,2.571635308244420506e-07
5.890000000000000568e+00,2.522032628857542869e-07
5.910000000000000142e+00,2.517403433302555817e-07
5.929999999999999716e+00,2.386123823415117751e-07
5.950000000000000178e+00,2.267130168998434184e-07
5.970000000000000639e+00,2.474913458780326689e-07
5.990000000000000213e+00,2.151805103841166258e-07
6.009999999999999787e+00,2.265637576919854804e-07
6.030000000000000249e+00,2.269213333060690965e-07
6.050000000000000711e+00,2.052451327619916714e-07
6.070000000000000284e+00,2.076483149583653251e-07
6.089999999999999858e+00,2.092323869720084245e-07
6.110000000000000320e+00,2.112246007342395704e-07
6.130000000000000782e+00,2.042467623807248979e-07
6.150000000000000355e+00,1.968640253780960456e-07
6.169999999999999929e+00,1.894858653021954352e-07
6.189999999999999503e+00,1.808866065125059111e-07
6.209999999999999964e+00,1.784011581732868751e-07
6.230000000000000426e+00,1.828394490497610957e-07
6.250000000000000000e+00,1.738415136526109961e-07
6.269999999999999574e+00,1.656620684028099061e-07
6.290000000000000036e+00,1.631808658314449177e-07
6.310000000000000497e+00,1.468698898632889507e-07
6.330000000000000071e+00,1.631054903755680373e-07
6.349999999999999645e+00,1.386680762429856606e-07
6.370000000000000107e+00,1.443275141151025703e-07
6.390000000000000568e+00,1.251897331561234276e-07
6.410000000000000142e+00,1.414153757655733749e-07
6.429999999999999716e+00,1.251316445130697640e-07
6.450000000000000178e+00,1.222579417144522597e-07
6.470000000000000639e+00,1.132953387086659512e-07
6.490000000000000213e+00,1.083980417893818521e-07
6.509999999999999787e+00,9.091809852874131737e-08
6.530000000000000249e+00,9.860650997204484236e-08
6.550000000000000711e+00,9.006317757862761925e-08
6.570000000000000284e+00,8.557908345987802132e-08
6.589999999999999858e+00,7.785536786244313598e-08
6.610000000000000320e+00,6.648510508745677366e-08
6.630000000000000782e+00,6.403654800038937819e-08
6.650000000000000355e+00,5.915897294874470150e-08
6.669999999999999929e+00,6.157529685348875001e-08
6.689999999999999503e+00,5.426963143478381879e-08
6.709999999999999964e+00,4.251415463364703953e-08
6.730000000000000426e+00,4.371928322068497491e-08
6.750000000000000000e+00,4.006602687611163921e-08
6.769999999999999574e+00,3.722320502655071528e-08
6.790000000000000036e+00,3.114637528510259823e-08
6.810000000000000497e+00,3.113904885321521626e-08
6.830000000000000071e+00,3.072644586725806204e-08
6.849999999999999645e+00,2.667725190324274701e-08
6.870000000000000107e+00,2.060915093248481822e-08
6.890000000000000568e+00,1.858400881327246928e-08
6.910000000000000142e+00,2.544544999623929785e-08
6.929999999999999716e+00,2.059293802218449890e-08
6.950000000000000178e+00,1.978068120807524935e-08
6.970000000000000639e+00,1.654714327435332158e-08
6.990000000000000213e+00,1.936676015368808679e-08
7.009999999999999787e+00,1.573142671587157010e-08
7.030000000000000249e+00,1.653403078262939002e-08
7.050000000000000711e+00,1.411078075057043552e-08
7.070000000000000284e+00,1.047947222493914379e-08
7.089999999999999858e+00,8.058760743575796304e-09
7.110000000000000320e+00,8.862824523163826546e-09
7.130000000000000782e+00,1.006856112909957843e-08
7.150000000000000355e+00,6.442338731384687767e-09
7.169999999999999929e+00,1.167330256285695200e-08
7.189999999999999503e+00,6.438785645607701669e-09
7.209999999999999964e+00,8.046440741515167167e-09
7.230000000000000426e+00,4.826577180787848531e-09
7.250000000000000000e+00,3.619071127091040563e-09
7.269999999999999574e+00,6.834136535925194184e-09
7.290000000000000036e+00,3.616901087552353011e-09
7.310000000000000497e+00,4.419559704858279370e-09
7.330000000000000071e+00,3.213530801486272348e-09
7.349999999999999645e+00,3.614121245440644892e-09
