ray,material,entry_mm,length_mm
22,Silicon,1487.94111711,0.300667548127
22,Glue,1488.24178466,0.200445032085
22,Aluminum,1490.79745882,3.20712051335
22,Glue,1494.00457933,0.200445032084
22,Silicon,1494.20502436,0.300667548127
22,Glue,1494.50569191,0.100222516042
22,FR4,1494.60591443,1.66970711726
22,FR4,1500.55111408,0.90200264438
22,Scintillator,231.80366271,20.0445032085
22,Scintillator,255.227250261,20.0445032085
22,Aluminum3003,231.30255013,0.501112580211
22,Aluminum3003,254.72613768,0.501112580211
22,Scintillator,1196.31022235,7.81248360329
22,Scintillator,1204.12270596,12.2320196052
22,Scintillator,1221.76674143,20.0445032085
22,Scintillator,1247.2232605,20.0445032085
22,Scintillator,1272.67977958,20.0445032085
22,Aluminum3003,1195.80910977,0.501112580211
22,Aluminum3003,1221.26562885,0.501112580211
22,Aluminum3003,1246.72214792,0.501112580211
22,Aluminum3003,1272.178667,0.501112580211
22,Scintillator,1702.27515684,20.0445032085
22,Scintillator,1725.85191649,20.0445032085
22,Scintillator,1749.42867615,20.0445032085
22,Scintillator,1773.00543581,20.0445032085
22,Aluminum3003,1701.77404426,0.501112580211
22,Aluminum3003,1725.35080391,0.501112580211
22,Aluminum3003,1748.92756357,0.501112580211
22,Aluminum3003,1772.50432323,0.501112580211
23,Polyvinyltoluene,855.311391762,2.00210541593
23,Polyvinyltoluene,859.315602593,2.00210541593
23,LYSO,933.894029337,0.60063162478
23,LYSO,934.694871503,0.60063162478
23,Polyvinyltoluene,625.469690013,2.00210541593
23,Polyvinyltoluene,629.473900844,2.00210541593
23,Polyvinyltoluene,550.190526373,2.00210541593
23,Polyvinyltoluene,554.194737205,2.00210541593
23,Silicon,690.678263409,0.320336866549
23,Silicon,696.684579657,0.320336866549
23,Silicon,790.783534206,0.320336866549
23,Silicon,796.789850454,0.320336866549
23,Aluminum,1350.80306614,0.800842166373
23,Aluminum,1580.44455735,0.800842166373
23,FR4,1428.38765417,0.90094743717
23,FR4,1433.55909246,1.66775381147
23,Glue,1435.22684627,0.100105270797
23,Silicon,1435.32695154,0.30031581239
23,Glue,1435.62726735,0.200210541593
23,Aluminum,1438.17995176,3.20336866549
23,Glue,1441.38332042,0.200210541593
23,Silicon,1441.58353096,0.30031581239
23,Glue,1441.88384678,0.100105270796
23,FR4,1441.98395205,1.66775381147
23,FR4,1448.42272306,0.90094743717
23,FR4,1479.26115279,0.90094743717
23,FR4,1484.43259107,1.66775381147
23,Glue,1486.10034489,0.100105270796
23,Silicon,1486.20045016,0.30031581239
23,Glue,1486.50076597,0.200210541593
23,Aluminum,1489.05345037,3.20336866549
23,Glue,1492.25681904,0.200210541593
23,Silicon,1492.45702958,0.30031581239
23,Glue,1492.75734539,0.100105270797
23,FR4,1492.85745066,1.66775381147
23,FR4,1498.79569533,0.90094743717
23,Scintillator,231.532487345,20.0210541593
23,Scintillator,254.928672827,20.0210541593
23,Aluminum3003,231.031960991,0.500526353983
23,Aluminum3003,254.428146473,0.500526353983
23,Scintillator,1194.91071961,20.0210541593
23,Scintillator,1220.3374584,20.0210541593
23,Scintillator,1245.76419718,20.0210541593
23,Scintillator,1286.16868261,5.04330750609
23,Scintillator,1271.19093596,14.9777466532
23,Aluminum3003,1194.41019326,0.500526353983
23,Aluminum3003,1219.83693204,0.500526353983
23,Aluminum3003,1245.26367082,0.500526353983
23,Aluminum3003,1270.69040961,0.500526353983
23,Scintillator,1700.28375134,20.0210541593
23,Scintillator,1723.83292974,20.0210541593
23,Scintillator,1747.38210814,20.0210541593
23,Scintillator,1770.93128654,20.0210541593
23,Aluminum3003,1699.78322499,0.500526353983
23,Aluminum3003,1723.33240339,0.500526353983
23,Aluminum3003,1746.88158179,0.500526353983
23,Aluminum3003,1770.43076019,0.500526353983
24,Polyvinyltoluene,859.189722677,2.00181213037
24,Polyvinyltoluene,855.186098416,2.00181213037
24,LYSO,933.757224533,0.60054363911
24,LYSO,934.557949385,0.60054363911
24,Polyvinyltoluene,629.381690111,2.00181213037
24,Polyvinyltoluene,625.37806585,2.00181213037
24,Polyvinyltoluene,550.109929748,2.00181213037
24,Polyvinyltoluene,554.113554009,2.00181213037
24,Silicon,690.577086936,0.320289940859
24,Silicon,696.582523327,0.320289940859
24,Silicon,790.667693454,0.320289940859
24,Silicon,796.673129845,0.320289940859
24,Aluminum,1350.60518893,0.800724852147
24,Aluminum,1580.21304028,0.800724852147
24,FR4,1428.1784117,0.900815458665
24,FR4,1433.34909243,1.6675095046
24,Glue,1435.01660193,0.100090606518
24,Silicon,1435.11669254,0.300271819555
24,Glue,1435.41696436,0.200181213037
24,Aluminum,1437.96927483,3.20289940859
24,Glue,1441.17217423,0.200181213037
24,Silicon,1441.37235545,0.300271819555
24,Glue,1441.67262727,0.100090606518
24,FR4,1441.77271787,1.6675095046
24,FR4,1448.21054569,0.900815458665
24,FR4,1479.04445793,0.900815458665
24,FR4,1484.21513866,1.6675095046
24,Glue,1485.88264817,0.100090606518
24,Silicon,1485.98273877,0.300271819555
24,Glue,1486.28301059,0.200181213037
24,Aluminum,1488.83532106,3.20289940859
24,Glue,1492.03822047,0.200181213037
24,Silicon,1492.23840168,0.300271819555
24,Glue,1492.5386735,0.100090606518
24,FR4,1492.63876411,1.6675095046
24,FR4,1498.57613889,0.900815458665
24,Scintillator,231.498570482,20.0181213037
24,Scintillator,254.891328689,20.0181213037
24,Aluminum3003,230.998117449,0.500453032592
24,Aluminum3003,254.390875657,0.500453032592
24,Scintillator,1194.73567885,20.0181213037
24,Scintillator,1220.1586929,20.0181213037
24,Scintillator,1245.58170696,20.0181213037
24,Scintillator,1271.00472101,20.0181213037
24,Aluminum3003,1194.23522581,0.500453032592
24,Aluminum3003,1219.65823987,0.500453032592
24,Aluminum3003,1245.08125393,0.500453032592
24,Aluminum3003,1270.50426798,0.500453032592
24,Scintillator,1700.0346792,20.0181213037
24,Scintillator,1723.58040792,20.0181213037
24,Scintillator,1747.12613663,20.0181213037
24,Scintillator,1770.67186535,20.0181213037
24,Aluminum3003,1699.53422617,0.500453032592
24,Aluminum3003,1723.07995488,0.500453032592
24,Aluminum3003,1746.6256836,0.500453032592
24,Aluminum3003,1770.17141231,0.500453032591
25,Polyvinyltoluene,855.731272042,2.00308826802
25,Polyvinyltoluene,859.737448578,2.00308826802
25,LYSO,934.352486561,0.600926480405
25,LYSO,935.153721868,0.600926480405
25,Polyvinyltoluene,550.460619996,2.00308826802
25,Polyvinyltoluene,554.466796532,2.00308826802
25,Polyvinyltoluene,625.776738873,2.00308826802
25,Polyvinyltoluene,629.78291541,2.00308826802
25,Silicon,691.017323763,0.320494122883
25,Silicon,697.026588567,0.320494122882
25,Silicon,791.171737164,0.320494122882
25,Silicon,797.181001968,0.320494122883
25,Aluminum,1351.46618787,0.801235307206
25,Aluminum,1581.22041221,0.801235307206
25,FR4,1429.08886289,0.901389720607
25,FR4,1434.26283989,1.66857252726
25,Glue,1435.93141241,0.100154413401
25,Silicon,1436.03156683,0.300463240202
25,Glue,1436.33203007,0.200308826802
25,Aluminum,1438.88596761,3.20494122882
25,Glue,1442.09090884,0.200308826801
25,Silicon,1442.29121766,0.300463240202
25,Glue,1442.5916809,0.100154413401
25,FR4,1442.69183532,1.66857252726
25,FR4,1449.13376719,0.901389720607
25,FR4,1479.98733578,0.901389720607
25,FR4,1485.16131278,1.66857252726
25,Glue,1486.8298853,0.100154413401
25,Silicon,1486.93003972,0.300463240202
25,Glue,1487.23050296,0.200308826802
25,Aluminum,1489.7844405,3.20494122882
25,Glue,1492.98938173,0.200308826801
25,Silicon,1493.18969055,0.300463240202
25,Glue,1493.49015379,0.100154413401
25,FR4,1493.59030821,1.66857252726
25,FR4,1499.53146801,0.901389720607
25,Scintillator,231.646148787,20.0308826802
25,Scintillator,255.053819672,20.0308826802
25,Aluminum3003,231.14537672,0.500772067004
25,Aluminum3003,254.553047605,0.500772067004
25,Scintillator,1195.49731235,20.0308826802
25,Scintillator,1220.93653335,20.0308826802
25,Scintillator,1246.37575436,20.0308826802
25,Scintillator,1271.81497536,20.0308826802
25,Aluminum3003,1194.99654028,0.500772067004
25,Aluminum3003,1220.43576128,0.500772067004
25,Aluminum3003,1245.87498229,0.500772067004
25,Aluminum3003,1271.31420329,0.500772067004
25,Scintillator,1701.11843638,20.0308826802
25,Scintillator,1724.67917529,20.0308826802
25,Scintillator,1748.2399142,20.0308826802
25,Scintillator,1771.80065311,20.0308826802
25,Aluminum3003,1700.61766431,0.500772067004
25,Aluminum3003,1724.17840322,0.500772067004
25,Aluminum3003,1747.73914213,0.500772067004
25,Aluminum3003,1771.29988104,0.500772067004
26,Polyvinyltoluene,855.063587287,2.00152535739
26,Polyvinyltoluene,859.066638002,2.00152535739
26,LYSO,933.623457565,0.600457607217
26,LYSO,934.424067707,0.600457607217
26,Polyvinyltoluene,630.758460299,0.534592032165
26,Polyvinyltoluene,625.288476259,2.00152535739
26,Polyvinyltoluene,554.034173536,2.00152535739
26,Polyvinyltoluene,550.031122821,2.00152535739
26,Silicon,690.478157149,0.320244057182
26,Silicon,696.482733221,0.320244057182
26,Silicon,790.554425018,0.320244057182
26,Silicon,796.559001091,0.320244057182
26,Aluminum,1350.4117057,0.800610142956
26,Aluminum,1579.98666419,0.800610142956
26,FR4,1427.97381559,0.900686410825
26,FR4,1433.14375558,1.6672706227
26,Glue,1434.81102621,0.100076267869
26,Silicon,1434.91110247,0.300228803608
26,Glue,1435.21133128,0.200152535739
26,Aluminum,1437.76327611,3.20244057182
26,Glue,1440.96571668,0.200152535739
26,Silicon,1441.16586922,0.300228803608
26,Glue,1441.46609802,0.100076267869
26,FR4,1441.56617429,1.6672706227
26,FR4,1448.00307984,0.900686410825
26,FR4,1478.83257492,0.900686410825
26,FR4,1484.00251492,1.6672706227
26,Glue,1485.66978554,0.100076267869
26,Silicon,1485.76986181,0.300228803608
26,Glue,1486.07009061,0.200152535739
26,Aluminum,1488.62203544,3.20244057182
26,Glue,1491.82447601,0.200152535739
26,Silicon,1492.02462855,0.300228803608
26,Glue,1492.32485735,0.100076267869
26,FR4,1492.42493362,1.6672706227
26,FR4,1498.36145783,0.900686410825
26,Scintillator,231.465406763,20.0152535739
26,Scintillator,254.854813801,20.0152535739
26,Aluminum3003,230.965025423,0.500381339347
26,Aluminum3003,254.354432462,0.500381339347
26,Scintillator,1194.56452497,20.0152535739
26,Scintillator,1219.98389701,20.0152535739
26,Scintillator,1245.40326905,20.0152535739
26,Scintillator,1270.82264109,20.0152535739
26,Aluminum3003,1194.06414363,0.500381339347
26,Aluminum3003,1219.48351567,0.500381339347
26,Aluminum3003,1244.90288771,0.500381339347
26,Aluminum3003,1270.32225975,0.500381339347
26,Scintillator,1699.79113786,20.0152535739
26,Scintillator,1723.3334935,20.0152535739
26,Scintillator,1746.87584913,20.0152535739
26,Scintillator,1770.41820476,20.0152535739
26,Aluminum3003,1699.29075652,0.500381339347
26,Aluminum3003,1722.83311216,0.500381339347
26,Aluminum3003,1746.37546779,0.500381339347
26,Aluminum3003,1769.91782342,0.500381339347
27,Polyvinyltoluene,860.590304425,2.00507532295
27,Polyvinyltoluene,856.580153779,2.00507532295
27,LYSO,935.279360205,0.601522596886
27,LYSO,936.081390334,0.601522596886
27,Polyvinyltoluene,630.40765735,2.00507532295
27,Polyvinyltoluene,626.397506704,2.00507532295
27,Polyvinyltoluene,555.016825207,2.00507532295
27,Polyvinyltoluene,551.006674561,2.00507532295
27,Silicon,691.702809973,0.320812051672
27,Silicon,697.718035942,0.320812051673
27,Silicon,791.95657612,0.320812051673
27,Silicon,797.971802089,0.320812051672
27,Aluminum,1352.80683651,0.802030129181
27,Aluminum,1582.78897605,0.802030129181
27,FR4,1430.50651289,0.902283895329
27,FR4,1435.68562245,1.67022774402
27,Glue,1437.35585019,0.100253766147
27,Silicon,1437.45610396,0.300761298443
27,Glue,1437.75686526,0.200507532295
27,Aluminum,1440.31333629,3.20812051672
27,Glue,1443.52145681,0.200507532295
27,Silicon,1443.72196434,0.300761298443
27,Glue,1444.02272564,0.100253766148
27,FR4,1444.12297941,1.67022774402
27,FR4,1450.57130164,0.902283895329
27,FR4,1481.45547684,0.902283895329
27,FR4,1486.6345864,1.67022774402
27,Glue,1488.30481415,0.100253766148
27,Silicon,1488.40506791,0.300761298443
27,Glue,1488.70582921,0.200507532295
27,Aluminum,1491.26230025,3.20812051672
27,Glue,1494.47042077,0.200507532295
27,Silicon,1494.6709283,0.300761298443
27,Glue,1494.9716896,0.100253766148
27,FR4,1495.07194336,1.67022774402
27,FR4,1501.01899677,0.902283895329
27,Scintillator,231.875940769,20.0507532295
27,Scintillator,255.306831963,20.0507532295
27,Aluminum3003,231.374671938,0.501268830738
27,Aluminum3003,254.805563133,0.501268830738
27,Scintillator,1196.68324053,20.0507532295
27,Scintillator,1222.14769713,20.0507532295
27,Scintillator,1247.61215374,20.0507532295
27,Scintillator,1273.07661034,20.0507532295
27,Aluminum3003,1196.1819717,0.501268830738
27,Aluminum3003,1221.6464283,0.501268830738
27,Aluminum3003,1247.11088491,0.501268830738
27,Aluminum3003,1272.57534151,0.501268830738
27,Scintillator,1702.80593854,20.0507532295
27,Scintillator,1726.3900496,20.0507532295
27,Scintillator,1749.97416067,20.0507532295
27,Scintillator,1773.55827173,20.0507532295
27,Aluminum3003,1702.30466971,0.501268830738
27,Aluminum3003,1725.88878077,0.501268830738
27,Aluminum3003,1749.47289183,0.501268830738
27,Aluminum3003,1773.0570029,0.501268830738
28,Polyvinyltoluene,859.918163335,2.00350931238
28,Polyvinyltoluene,855.911144711,2.00350931238
28,LYSO,934.548885222,0.601052793715
28,LYSO,935.350288947,0.601052793715
28,Polyvinyltoluene,625.908275649,2.00350931238
28,Polyvinyltoluene,629.915294274,2.00350931238
28,Polyvinyltoluene,550.576325503,2.00350931238
28,Polyvinyltoluene,554.583344128,2.00350931238
28,Silicon,691.162573953,0.320561489981
28,Silicon,697.17310189,0.320561489981
28,Silicon,791.338039572,0.320561489981
28,Silicon,797.34856751,0.320561489981
28,Aluminum,1351.75026283,0.801403724954
28,Aluminum,1581.55278097,0.801403724953
28,FR4,1429.38925395,0.901579190573
28,FR4,1434.56431851,1.66892325722
28,Glue,1436.23324176,0.100175465619
28,Silicon,1436.33341723,0.300526396858
28,Glue,1436.63394363,0.200350931238
28,Aluminum,1439.188418,3.20561489981
28,Glue,1442.3940329,0.200350931238
28,Silicon,1442.59438383,0.300526396858
28,Glue,1442.89491023,0.100175465619
28,FR4,1442.99508569,1.66892325722
28,FR4,1449.43837164,0.901579190573
28,FR4,1480.29842558,0.901579190573
28,FR4,1485.47349014,1.66892325722
28,Glue,1487.14241339,0.100175465619
28,Silicon,1487.24258886,0.300526396858
28,Glue,1487.54311525,0.200350931238
28,Aluminum,1490.09758963,3.20561489981
28,Glue,1493.30320453,0.200350931238
28,Silicon,1493.50355546,0.300526396858
28,Glue,1493.80408186,0.100175465619
28,FR4,1493.90425732,1.66892325722
28,FR4,1499.84666594,0.901579190573
28,Scintillator,231.694840254,20.0350931238
28,Scintillator,255.107431376,20.0350931238
28,Aluminum3003,231.193962926,0.500877328096
28,Aluminum3003,254.606554048,0.500877328096
28,Scintillator,1195.74860303,20.0350931238
28,Scintillator,1221.19317129,20.0350931238
28,Scintillator,1246.63773956,20.0350931238
28,Scintillator,1272.08230783,20.0350931238
28,Aluminum3003,1195.2477257,0.500877328096
28,Aluminum3003,1220.69229396,0.500877328096
28,Aluminum3003,1246.13686223,0.500877328096
28,Aluminum3003,1271.5814305,0.500877328096
28,Scintillator,1701.47600741,20.0350931238
28,Scintillator,1725.04169873,20.0350931238
28,Scintillator,1748.60739005,20.0350931238
28,Scintillator,1772.17308137,20.0350931238
28,Aluminum3003,1700.97513008,0.500877328096
28,Aluminum3003,1724.5408214,0.500877328096
28,Aluminum3003,1748.10651272,0.500877328096
28,Aluminum3003,1771.67220404,0.500877328096
29,Polyvinyltoluene,858.584257487,2.00040146689
29,Polyvinyltoluene,854.583454553,2.00040146689
29,LYSO,933.099212129,0.600120440067
29,LYSO,933.899372715,0.600120440067
29,Polyvinyltoluene,628.938169088,2.00040146689
29,Polyvinyltoluene,553.723073933,2.00040146689
29,Polyvinyltoluene,624.937366154,2.00040146689
29,Polyvinyltoluene,549.722270999,2.00040146689
29,Silicon,690.090441931,0.320064234702
29,Silicon,696.091646332,0.320064234702
29,Silicon,790.110515275,0.320064234702
29,Silicon,796.111719676,0.320064234702
29,Aluminum,1349.65342658,0.800160586756
29,Aluminum,1579.09947483,0.800160586756
29,FR4,1427.17198402,0.9001806601
29,FR4,1432.33902101,1.66633442192
29,Glue,1434.00535544,0.100020073344
29,Silicon,1434.10537551,0.300060220033
29,Glue,1434.40543573,0.200040146689
29,Aluminum,1436.9559476,3.20064234702
29,Glue,1440.15658995,0.200040146689
29,Silicon,1440.35663009,0.300060220033
29,Glue,1440.65669031,0.100020073345
29,FR4,1440.75671039,1.66633442192
29,FR4,1447.1900015,0.9001806601
29,FR4,1478.0021853,0.900180660101
29,FR4,1483.16922229,1.66633442192
29,Glue,1484.83555671,0.100020073344
29,Silicon,1484.93557678,0.300060220033
29,Glue,1485.235637,0.200040146689
29,Aluminum,1487.78614887,3.20064234702
29,Glue,1490.98679122,0.200040146689
29,Silicon,1491.18683137,0.300060220034
29,Glue,1491.48689159,0.100020073344
29,FR4,1491.58691166,1.66633442192
29,FR4,1497.52010241,0.900180660101
29,Scintillator,231.335435004,20.0040146689
29,Scintillator,254.711708493,20.0040146689
29,Aluminum3003,230.835334637,0.500100366723
29,Aluminum3003,254.211608126,0.500100366722
29,Scintillator,1193.89375669,20.0040146689
29,Scintillator,1219.29885532,20.0040146689
29,Scintillator,1244.70395395,20.0040146689
29,Scintillator,1270.10905258,20.0040146689
29,Aluminum3003,1193.39365632,0.500100366722
29,Aluminum3003,1218.79875495,0.500100366722
29,Aluminum3003,1244.20385358,0.500100366722
29,Aluminum3003,1269.60895221,0.500100366722
29,Scintillator,1698.83667626,20.0040146689
29,Scintillator,1722.36581245,20.0040146689
29,Scintillator,1745.89494865,20.0040146689
29,Scintillator,1769.42408485,20.0040146689
29,Aluminum3003,1698.33657589,0.500100366722
29,Aluminum3003,1721.86571209,0.500100366722
29,Aluminum3003,1745.39484829,0.500100366722
29,Aluminum3003,1768.92398449,0.500100366722
30,Polyvinyltoluene,855.131517928,2.00168436884
30,Polyvinyltoluene,859.134886666,2.00168436884
30,LYSO,933.697629405,0.600505310651
30,LYSO,934.498303152,0.600505310651
30,Polyvinyltoluene,625.338152385,2.00168436884
30,Polyvinyltoluene,629.341521123,2.00168436884
30,Polyvinyltoluene,554.078188855,2.00168436884
30,Polyvinyltoluene,550.074820117,2.00168436884
30,Silicon,690.533012278,0.320269499014
30,Silicon,696.538065385,0.320269499014
30,Silicon,790.61723072,0.320269499014
30,Silicon,796.622283827,0.320269499014
30,Aluminum,1350.51898934,0.800673747535
30,Aluminum,1580.11218644,0.800673747535
30,FR4,1428.08726116,0.900757965977
30,FR4,1433.25761188,1.66740307924
30,Glue,1434.92501496,0.100084218442
30,Silicon,1435.02509918,0.300252655326
30,Glue,1435.32535183,0.200168436884
30,Aluminum,1437.8774994,3.20269499014
30,Glue,1441.08019439,0.200168436884
30,Silicon,1441.28036283,0.300252655326
30,Glue,1441.58061549,0.100084218442
30,FR4,1441.68069971,1.66740307924
30,FR4,1448.11811664,0.900757965977
30,FR4,1478.95006097,0.900757965977
30,FR4,1484.12041169,1.66740307924
30,Glue,1485.78781477,0.100084218442
30,Silicon,1485.88789899,0.300252655326
30,Glue,1486.18815165,0.200168436884
30,Aluminum,1488.74029922,3.20269499014
30,Glue,1491.94299421,0.200168436884
30,Silicon,1492.14316264,0.300252655326
30,Glue,1492.4434153,0.100084218442
30,FR4,1492.54349952,1.66740307924
30,FR4,1498.48049536,0.900757965977
30,Scintillator,231.483795563,20.0168436884
30,Scintillator,254.875060776,20.0168436884
30,Aluminum3003,230.983374471,0.500421092209
30,Aluminum3003,254.374639684,0.500421092209
30,Scintillator,1194.65942731,20.0168436884
30,Scintillator,1220.08081879,20.0168436884
30,Scintillator,1245.50221028,20.0168436884
30,Scintillator,1270.92360176,20.0168436884
30,Aluminum3003,1194.15900621,0.500421092209
30,Aluminum3003,1219.5803977,0.500421092209
30,Aluminum3003,1245.00178918,0.500421092209
30,Aluminum3003,1270.42318067,0.500421092209
30,Scintillator,1699.926178,20.0168436884
30,Scintillator,1723.47040395,20.0168436884
30,Scintillator,1747.01462991,20.0168436884
30,Scintillator,1770.55885587,20.0168436884
30,Aluminum3003,1699.42575691,0.500421092209
30,Aluminum3003,1722.96998286,0.500421092209
30,Aluminum3003,1746.51420882,0.500421092209
30,Aluminum3003,1770.05843478,0.500421092209
31,Polyvinyltoluene,857.914742713,2.00819931704
31,Polyvinyltoluene,861.931141347,2.00819931704
31,LYSO,936.736565907,0.602459795112
31,LYSO,937.539845633,0.602459795113
31,Polyvinyltoluene,631.38985975,2.00819931704
31,Polyvinyltoluene,627.373461116,2.00819931704
31,Polyvinyltoluene,555.88156543,2.00819931704
31,Polyvinyltoluene,551.865166796,2.00819931704
31,Silicon,692.780512872,0.321311890727
31,Silicon,698.805110824,0.321311890727
31,Silicon,793.190478724,0.321311890727
31,Silicon,799.215076676,0.321311890727
31,Aluminum,1354.91456808,0.803279726817
31,Aluminum,1585.25502975,0.803279726817
31,FR4,1432.73530392,0.903689692669
31,FR4,1437.92248275,1.6728300311
31,Glue,1439.59531278,0.100409965852
31,Silicon,1439.69572275,0.301229897556
31,Glue,1439.99695265,0.200819931704
31,Aluminum,1442.55740678,3.21311890727
31,Glue,1445.77052568,0.200819931704
31,Silicon,1445.97134561,0.301229897556
31,Glue,1446.27257551,0.100409965852
31,FR4,1446.37298548,1.6728300311
31,FR4,1452.83135448,0.903689692669
31,FR4,1483.76364856,0.903689692669
31,FR4,1488.9508274,1.6728300311
31,Glue,1490.62365743,0.100409965852
31,Silicon,1490.72406739,0.301229897556
31,Glue,1491.02529729,0.200819931704
31,Aluminum,1493.58575142,3.21311890727
31,Glue,1496.79887033,0.200819931704
31,Silicon,1496.99969026,0.301229897556
31,Glue,1497.30092016,0.100409965852
31,FR4,1497.40133012,1.6728300311
31,FR4,1503.3576493,0.903689692669
31,Scintillator,232.237213515,20.0819931704
31,Scintillator,255.704611052,20.0819931704
31,Aluminum3003,231.735163686,0.50204982926
31,Aluminum3003,255.202561222,0.50204982926
31,Scintillator,1198.54772479,20.0819931704
31,Scintillator,1224.05185611,20.0819931704
31,Scintillator,1249.55598744,20.0819931704
31,Scintillator,1275.06011877,20.0819931704
31,Aluminum3003,1198.04567496,0.50204982926
31,Aluminum3003,1223.54980629,0.50204982926
31,Aluminum3003,1249.05393761,0.50204982926
31,Aluminum3003,1274.55806894,0.50204982926
31,Scintillator,1705.45898385,20.0819931704
31,Scintillator,1729.07983998,20.0819931704
31,Scintillator,1752.70069611,20.0819931704
31,Scintillator,1776.32155223,20.0819931704
31,Aluminum3003,1704.95693403,0.50204982926
31,Aluminum3003,1728.57779015,0.50204982926
31,Aluminum3003,1752.19864628,0.50204982926
31,Aluminum3003,1775.81950241,0.50204982926
32,Polyvinyltoluene,856.424349394,2.00471061741
32,Polyvinyltoluene,860.433770628,2.00471061741
32,LYSO,935.109241127,0.601413185223
32,LYSO,935.911125374,0.451869035187
32,Polyvinyltoluene,554.915872535,2.00471061741
32,Polyvinyltoluene,626.283570515,2.00471061741
32,Polyvinyltoluene,630.29299175,2.00471061741
32,Polyvinyltoluene,550.9064513,2.00471061741
32,Silicon,691.576995324,0.320753698786
32,Silicon,697.591127176,0.320753698786
32,Silicon,791.812526194,0.320753698786
32,Silicon,797.826658047,0.320753698786
32,Aluminum,1352.56077286,0.801884246965
32,Aluminum,1582.50108068,0.801884246965
32,FR4,1430.24631635,0.902119777835
32,FR4,1435.42448388,1.6699239443
32,Glue,1437.09440782,0.10023553087
32,Silicon,1437.19464335,0.300706592612
32,Glue,1437.49534995,0.200471061741
32,Aluminum,1440.05135598,3.20753698786
32,Glue,1443.25889297,0.200471061741
32,Silicon,1443.45936403,0.300706592612
32,Glue,1443.76007062,0.100235530871
32,FR4,1443.86030616,1.6699239443
32,FR4,1450.3074555,0.902119777835
32,FR4,1481.18601314,0.902119777835
32,FR4,1486.36418067,1.6699239443
32,Glue,1488.03410461,0.10023553087
32,Silicon,1488.13434014,0.300706592612
32,Glue,1488.43504673,0.200471061741
32,Aluminum,1490.99105277,3.20753698786
32,Glue,1494.19858976,0.200471061741
32,Silicon,1494.39906082,0.300706592612
32,Glue,1494.69976741,0.100235530871
32,FR4,1494.80000294,1.6699239443
32,FR4,1500.74597464,0.902119777835
32,Scintillator,231.833764578,20.0471061741
32,Scintillator,255.260393899,20.0471061741
32,Aluminum3003,231.332586923,0.501177654353
32,Aluminum3003,254.759216245,0.501177654353
32,Scintillator,1196.46557439,20.0471061741
32,Scintillator,1221.92539923,20.0471061741
32,Scintillator,1247.38522407,20.0471061741
32,Scintillator,1272.84504892,20.0471061741
32,Aluminum3003,1195.96439674,0.501177654353
32,Aluminum3003,1221.42422158,0.501177654353
32,Aluminum3003,1246.88404642,0.501177654353
32,Aluminum3003,1272.34387126,0.501177654353
32,Scintillator,1702.49621314,20.0471061741
32,Scintillator,1726.07603446,20.0471061741
32,Scintillator,1749.65585578,20.0471061741
32,Scintillator,1773.2356771,20.0471061741
32,Aluminum3003,1701.99503549,0.501177654353
32,Aluminum3003,1725.5748568,0.501177654353
32,Aluminum3003,1749.15467812,0.501177654353
32,Aluminum3003,1772.73449944,0.501177654353
33,Polyvinyltoluene,858.793076033,2.00088798982
33,Polyvinyltoluene,854.791300054,2.00088798982
33,LYSO,933.326153654,0.600266396945
33,LYSO,934.383272269,0.343502977505
33,Polyvinyltoluene,629.091134802,2.00088798982
33,Polyvinyltoluene,625.089358823,2.00088798982
33,Polyvinyltoluene,549.855970406,2.00088798982
33,Polyvinyltoluene,553.857746385,2.00088798982
33,Silicon,690.258280651,0.320142078371
33,Silicon,696.26094462,0.320142078371
33,Silicon,790.302680142,0.320142078371
33,Silicon,796.305344111,0.320142078371
33,Aluminum,1349.98167936,0.800355195927
33,Aluminum,1579.48353179,0.800355195927
33,FR4,1427.51909029,0.900399595418
33,FR4,1432.68738397,1.66673969552
33,Glue,1434.35412367,0.100044399491
33,Silicon,1434.45416807,0.300133198473
33,Glue,1434.75430127,0.200088798982
33,Aluminum,1437.30543345,3.20142078371
33,Glue,1440.50685424,0.200088798982
33,Silicon,1440.70694303,0.300133198473
33,Glue,1441.00707623,0.100044399491
33,FR4,1441.10712063,1.66673969552
33,FR4,1447.54197641,0.900399595418
33,FR4,1478.36165412,0.900399595418
33,FR4,1483.52994779,1.66673969552
33,Glue,1485.19668749,0.100044399491
33,Silicon,1485.29673189,0.300133198472
33,Glue,1485.59686509,0.200088798982
33,Aluminum,1488.14799727,3.20142078371
33,Glue,1491.34941806,0.200088798982
33,Silicon,1491.54950686,0.300133198472
33,Glue,1491.84964005,0.100044399491
33,FR4,1491.94968445,1.66673969552
33,FR4,1497.88431823,0.900399595418
33,Scintillator,231.391698706,20.0088798982
33,Scintillator,254.773657601,20.0088798982
33,Aluminum3003,230.891476709,0.500221997454
33,Aluminum3003,254.273435603,0.500221997454
33,Scintillator,1194.18412674,20.0088798982
33,Scintillator,1219.59540422,20.0088798982
33,Scintillator,1245.00668169,20.0088798982
33,Scintillator,1270.41795916,20.0088798982
33,Aluminum3003,1193.68390475,0.500221997454
33,Aluminum3003,1219.09518222,0.500221997454
33,Aluminum3003,1244.50645969,0.500221997454
33,Aluminum3003,1269.91773716,0.500221997454
33,Scintillator,1699.24985481,20.0088798982
33,Scintillator,1722.7847136,20.0088798982
