id,hcal_mask,S,Y,E,tracker_mask,requirements,geometric_per_hour,no_roof_per_hour,concrete_per_hour,half_column_concrete_per_hour,double_column_concrete_per_hour,geometric_se_per_hour,no_roof_se_per_hour,concrete_se_per_hour,half_column_concrete_se_per_hour,double_column_concrete_se_per_hour,mean_column_g_cm2,mean_zenith_deg
1022,6,1,1,1,15,H_M+H_B+S+Y+E+T1+T2+T3+T4,1.5502073697818837,2.1631872397267613,1.8423955253482642,1.8679203095059058,1.7929673465863871,0.000451611676261209,0.000630247932766985,0.0005367669984467608,0.000544205698154597,0.0005223629131004308,32.75063949595277,3.0514358838723883
7,7,0,0,0,0,H_T+H_M+H_B,9467.819058790667,13259.606540737013,11290.188290398406,11416.095486466933,11045.140008160346,2.0056194437315833,2.821814984274737,2.400586310714352,2.421480969435429,2.3610515781025065,27.10590621189937,11.904873216854261
15,7,1,0,0,0,H_T+H_M+H_B+S,2.2203209349658426,3.099058978192001,2.639385638470692,2.6756229815913946,2.5691961320093686,0.0003455009080878303,0.0004820170035293328,0.000410535241940078,0.0004163051816768653,0.0003993685150999952,32.46906896712807,3.3747015551834103
23,7,0,1,0,0,H_T+H_M+H_B+Y,143.03276813333048,199.8049705023363,170.24776005479356,172.2253983227894,166.39877542395956,0.025517375785871713,0.03579129008514818,0.03046878964334635,0.030785815137398018,0.029851144069383294,28.580078132266966,14.443460711972385
31,7,1,1,0,0,H_T+H_M+H_B+S+Y,1.5731995236238026,2.195327508117533,1.8697635723194785,1.8956409761583504,1.8196513660653746,0.0004721608942220928,0.000659152524525482,0.0005613561721051886,0.0005690392357439232,0.0005464748839130278,32.71934238642679,3.1021327343865908
39,7,0,0,1,0,H_T+H_M+H_B+E,1234.2133349766996,1722.5707996399394,1467.5802872890763,1486.414667701316,1431.0220741931048,0.11394373128478327,0.15923384277878877,0.13560598466694737,0.13734656320609895,0.13222974500726267,31.000748868930074,10.625207960804053
47,7,1,0,1,0,H_T+H_M+H_B+S+E,2.140963025208904,2.9880124612717665,2.5448444147494125,2.5799049012573514,2.4769397441550414,0.00045539032371073206,0.0006357072369770454,0.0005413945413269997,0.0005488189530196916,0.0005270154790531632,32.57635743244459,3.25302712317086
55,7,0,1,1,0,H_T+H_M+H_B+Y+E,26.26856532198946,36.669075561459536,31.232175203324637,31.652345261733135,30.417812074165298,0.0022435477529312866,0.0031316302950976757,0.002667469824680229,0.0027030689971468467,0.0025984321752232525,31.98278922750016,6.157040867496993
63,7,1,1,1,0,H_T+H_M+H_B+S+Y+E,1.5502073697818837,2.1631872397267613,1.8423955253482642,1.8679203095059058,1.7929673465863871,0.000451611676261209,0.000630247932766985,0.0005367669984467608,0.000544205698154597,0.0005223629131004308,32.75063949595277,3.0514358838723883
71,7,0,0,0,1,H_T+H_M+H_B+T1,255.80529168609536,358.06517992823666,304.9127142900601,308.39327062044265,298.14040540704985,0.010163103308105732,0.014154096739425599,0.012067033764192258,0.012216868572960561,0.011778286084927602,27.70253257108314,11.83680691821861
79,7,1,0,0,1,H_T+H_M+H_B+S+T1,2.2203209349658426,3.099058978192001,2.639385638470692,2.6756229815913946,2.5691961320093686,0.0003455009080878303,0.0004820170035293328,0.000410535241940078,0.0004163051816768653,0.0003993685150999952,32.46906896712807,3.3747015551834103
87,7,0,1,0,1,H_T+H_M+H_B+Y+T1,21.206884351599836,29.632295689803062,25.234936272528465,25.56235356910076,24.599829940405762,0.0014324894430542776,0.0020005897560997745,0.001703985837430444,0.0017261525313327438,0.001661003202505666,30.880373161319053,6.56301851759775
95,7,1,1,0,1,H_T+H_M+H_B+S+Y+T1,1.5731995236238026,2.195327508117533,1.8697635723194785,1.8956409761583504,1.8196513660653746,0.0004721608942220928,0.000659152524525482,0.0005613561721051886,0.0005690392357439232,0.0005464748839130278,32.71934238642679,3.1021327343865908
103,7,0,0,1,1,H_T+H_M+H_B+E+T1,34.990605337843334,48.877609248666786,41.62320780240997,42.178007797300126,40.54788175406346,0.0017072770453386474,0.0023810727954267454,0.002028437220591243,0.002056238106254498,0.0019745267273566986,31.567765567522656,4.448177914800257
111,7,1,0,1,1,H_T+H_M+H_B+S+E+T1,2.140963025208904,2.9880124612717665,2.5448444147494125,2.5799049012573514,2.4769397441550414,0.00045539032371073206,0.0006357072369770454,0.0005413945413269997,0.0005488189530196916,0.0005270154790531632,32.57635743244459,3.25302712317086
119,7,0,1,1,1,H_T+H_M+H_B+Y+E+T1,14.25411509657897,19.898282677112388,16.947084933968483,17.177050941090695,16.50148548661225,0.002731048635109015,0.0038095519987578303,0.0032452602643726174,0.003289537843424535,0.00315946286817408,32.16647743627674,4.801816731935724
127,7,1,1,1,1,H_T+H_M+H_B+S+Y+E+T1,1.5502073697818837,2.1631872397267613,1.8423955253482642,1.8679203095059058,1.7929673465863871,0.000451611676261209,0.000630247932766985,0.0005367669984467608,0.000544205698154597,0.0005223629131004308,32.75063949595277,3.0514358838723883
135,7,0,0,0,2,H_T+H_M+H_B+T2,258.3036063759267,361.5521444866512,307.8851195857318,311.39909216652256,301.0476728401309,0.039962314107081794,0.05555840200153145,0.04737946841848931,0.04801302019646195,0.0461527451969865,27.70627604241896,11.895966890296057
143,7,1,0,0,2,H_T+H_M+H_B+S+T2,2.2203209349658426,3.099058978192001,2.639385638470692,2.6756229815913946,2.5691961320093686,0.0003455009080878303,0.0004820170035293328,0.000410535241940078,0.0004163051816768653,0.0003993685150999952,32.46906896712807,3.3747015551834103
151,7,0,1,0,2,H_T+H_M+H_B+Y+T2,22.256024408912015,31.09974413361064,26.484576996734383,26.82715618450407,25.82000821868139,0.0008880426874490749,0.0012395451631377822,0.0010555902795689348,0.0010703279931556548,0.0010270912934329983,30.798621817213675,6.722456246822711
159,7,1,1,0,2,H_T+H_M+H_B+S+Y+T2,1.5731995236238026,2.195327508117533,1.8697635723194785,1.8956409761583504,1.8196513660653746,0.0004721608942220928,0.000659152524525482,0.0005613561721051886,0.0005690392357439232,0.0005464748839130278,32.71934238642679,3.1021327343865908
