hcal_mask,S,Y,E,tracker_k,geometric_per_hour,no_roof_per_hour,concrete_per_hour,half_column_concrete_per_hour,double_column_concrete_per_hour,geometric_se_per_hour,no_roof_se_per_hour,concrete_se_per_hour,half_column_concrete_se_per_hour,double_column_concrete_se_per_hour
3,0,1,0,4,20.552842937951713,29.217427889981966,24.78466773483903,24.940842156155796,24.477135596184898,0.0021622489773274133,0.003074121608671454,0.0026077020090185363,0.0026237346757821568,0.002576127917557322
3,0,1,1,0,26.26856532198946,37.07405177872432,31.50796493896043,31.793160917998193,30.951567175581683,0.0022435477529312866,0.003165225847610075,0.0026903534901368863,0.0027147568393236865,0.0026427170502562576
3,0,1,1,1,21.958931756362684,30.992242901995052,26.33875590355926,26.578272464303353,25.87152870651787,0.004245879351774588,0.0059912032269772725,0.005092184651816087,0.005137910119849137,0.005002915695285192
3,0,1,1,2,20.964581463668804,29.58879436970892,25.145978708000648,25.374893247787092,24.69944389804538,0.003154953267803607,0.0044529762480147615,0.0037845618639499516,0.0038181324242085872,0.0037190076377872387
3,0,1,1,3,14.933638625016922,21.07689551973482,17.911860322151956,18.075945707440894,17.59183020218066,0.0027999422409470706,0.003952607693106917,0.003358946902013815,0.0033892367793758767,0.0032998594365326863
3,0,1,1,4,13.926453674875038,19.655320964465222,16.703729596200763,16.856908101253836,16.404978578675895,0.0033631072603145192,0.004742732843461388,0.004031532756306414,0.004068898028355511,0.0039586584656363805
3,1,0,0,0,2.2203209349658426,3.1567430565729873,2.6775919283840324,2.6950529894849384,2.643229733236779,0.0003455009080878303,0.0004913365523089945,0.00041671967956830687,0.00041944964339196515,0.00041134605195689407
3,1,0,0,1,2.2203209349658426,3.1567430565729855,2.677591928384032,2.6950529894849398,2.643229733236779,0.00034550090808784217,0.0004913365523090697,0.0004167196795680895,0.00041944964339207146,0.0004113460519568347
3,1,0,0,2,2.2203209349658426,3.1567430565729873,2.6775919283840333,2.6950529894849384,2.6432297332367787,0.00034550090808781403,0.0004913365523088431,0.00041671967956845437,0.0004194496433918394,0.0004113460519569266
3,1,0,0,3,2.2203209349658426,3.1567430565729873,2.6775919283840324,2.6950529894849398,2.6432297332367787,0.00034550090808783474,0.0004913365523090706,0.0004167196795683766,0.00041944964339198467,0.00041134605195692085
3,1,0,0,4,2.2203209349658426,3.1567430565729873,2.6775919283840324,2.6950529894849384,2.643229733236779,0.0003455009080878303,0.0004913365523089945,0.00041671967956830687,0.00041944964339196515,0.00041134605195689407
3,1,0,1,0,2.140963025208904,3.020891808290589,2.5673297296658335,2.5913886197565694,2.5204220549887175,0.00045539032371073206,0.0006427163683447525,0.0005461814897955337,0.0005512635036890488,0.000536276353167063
3,1,0,1,1,2.140963025208905,3.020891808290589,2.567329729665833,2.5913886197565694,2.520422054988718,0.00045539032371048833,0.0006427163683447311,0.0005461814897957559,0.0005512635036888971,0.0005362763531670737
3,1,0,1,2,2.1409630252089036,3.020891808290588,2.567329729665834,2.59138861975657,2.5204220549887175,0.00045539032371093367,0.0006427163683447549,0.000546181489795357,0.0005512635036891558,0.0005362763531670578
3,1,0,1,3,2.1409630252089045,3.020891808290589,2.567329729665834,2.59138861975657,2.5204220549887175,0.0004553903237107742,0.0006427163683447717,0.0005461814897954883,0.0005512635036890936,0.0005362763531670578
3,1,0,1,4,2.140963025208904,3.020891808290589,2.5673297296658335,2.5913886197565694,2.5204220549887175,0.00045539032371073206,0.0006427163683447525,0.0005461814897955337,0.0005512635036890488,0.000536276353167063
3,1,1,0,0,1.5731995236238026,2.2362642089740348,1.8969306373863355,1.9094586429070224,1.87228426151045,0.0004721608942220928,0.0006712274987479737,0.0005693576837713277,0.0005731083050598985,0.000561978692751261
3,1,1,0,1,1.5731995236238023,2.2362642089740348,1.8969306373863353,1.9094586429070217,1.87228426151045,0.00047216089422198705,0.0006712274987480477,0.0005693576837714027,0.0005731083050599069,0.000561978692750962
3,1,1,0,2,1.5731995236238028,2.2362642089740343,1.8969306373863355,1.9094586429070226,1.8722842615104498,0.0004721608942222163,0.0006712274987478723,0.0005693576837713455,0.0005731083050598997,0.0005619786927515682
3,1,1,0,3,1.5731995236238026,2.2362642089740348,1.8969306373863355,1.909458642907022,1.87228426151045,0.00047216089422207535,0.0006712274987480012,0.0005693576837712348,0.0005731083050598886,0.0005619786927512527
3,1,1,0,4,1.5731995236238026,2.2362642089740348,1.8969306373863355,1.9094586429070224,1.87228426151045,0.0004721608942220928,0.0006712274987479737,0.0005693576837713277,0.0005731083050598985,0.000561978692751261
3,1,1,1,0,1.5502073697818837,2.18695993699186,1.8586738511267125,1.8762333658337083,1.8244417663477144,0.000451611676261209,0.0006371839846415802,0.0005415152464170366,0.0005466307167675263,0.0005315444017107998
3,1,1,1,1,1.5502073697818834,2.1869599369918604,1.8586738511267122,1.8762333658337083,1.8244417663477137,0.0004516116762613403,0.0006371839846415221,0.0005415152464170979,0.0005466307167676389,0.0005315444017107452
3,1,1,1,2,1.5502073697818837,2.186959936991861,1.858673851126713,1.8762333658337083,1.8244417663477148,0.0004516116762611073,0.0006371839846416444,0.0005415152464170101,0.0005466307167674577,0.0005315444017108043
3,1,1,1,3,1.5502073697818837,2.18695993699186,1.8586738511267127,1.8762333658337083,1.8244417663477144,0.00045161167626117947,0.0006371839846415743,0.0005415152464170018,0.0005466307167674819,0.0005315444017108501
3,1,1,1,4,1.5502073697818837,2.18695993699186,1.8586738511267125,1.8762333658337083,1.8244417663477144,0.000451611676261209,0.0006371839846415802,0.0005415152464170366,0.0005466307167675263,0.0005315444017107998
