theta_deg,rate_Hz_per_0.02deg_bin
3.330000000000000071e+00,1.199848805269711007e-06
3.349999999999999645e+00,1.125743906033020840e-06
3.370000000000000107e+00,1.167785962366613402e-06
3.389999999999999680e+00,1.174589135077893385e-06
3.410000000000000142e+00,1.196272268900373232e-06
3.429999999999999716e+00,1.192153571996576007e-06
3.450000000000000178e+00,1.168684241185538370e-06
3.469999999999999751e+00,1.175976667586014033e-06
3.490000000000000213e+00,1.145573405943758257e-06
3.509999999999999787e+00,1.133028822203909990e-06
3.530000000000000249e+00,1.115527057824542266e-06
3.549999999999999822e+00,1.102492062313829343e-06
3.570000000000000284e+00,1.132582742838718725e-06
3.589999999999999858e+00,1.117068796958205343e-06
3.610000000000000320e+00,1.080746233658338339e-06
3.629999999999999893e+00,1.086546118596266830e-06
3.650000000000000355e+00,1.120087550975658950e-06
3.669999999999999929e+00,1.050588303024456565e-06
3.690000000000000391e+00,1.106906551860175391e-06
3.709999999999999964e+00,1.039900753677155056e-06
3.730000000000000426e+00,1.030847072988547393e-06
3.750000000000000000e+00,1.094565316887998044e-06
3.770000000000000462e+00,1.038976392534049659e-06
3.790000000000000036e+00,1.085351574428166585e-06
3.810000000000000497e+00,1.017405745249168479e-06
3.830000000000000071e+00,1.042988050512944377e-06
3.849999999999999645e+00,1.007221228258470830e-06
3.870000000000000107e+00,1.001142519666275066e-06
3.889999999999999680e+00,1.007427089957800707e-06
3.910000000000000142e+00,9.741513489892466465e-07
3.929999999999999716e+00,1.011585443554163055e-06
3.950000000000000178e+00,9.585436419164994213e-07
3.969999999999999751e+00,9.579073287290417619e-07
3.990000000000000213e+00,9.478828933196956988e-07
4.009999999999999787e+00,9.857909204333298172e-07
4.030000000000000249e+00,9.140031903432965075e-07
4.050000000000000711e+00,8.817574166053719850e-07
4.070000000000000284e+00,9.147179685670768736e-07
4.089999999999999858e+00,8.701354865279607367e-07
4.109999999999999432e+00,8.418559118758718641e-07
4.129999999999999893e+00,8.535781678749737771e-07
4.150000000000000355e+00,8.475231280946899979e-07
4.169999999999999929e+00,8.641732889904503467e-07
4.189999999999999503e+00,8.467689036723038633e-07
4.209999999999999964e+00,8.234469336136835463e-07
4.230000000000000426e+00,7.853341342727290112e-07
4.250000000000000000e+00,7.980339788019772901e-07
4.269999999999999574e+00,8.210861666746955886e-07
4.290000000000000036e+00,8.130676371015927266e-07
4.310000000000000497e+00,7.942033246117109341e-07
4.330000000000000071e+00,7.334487739179713635e-07
4.349999999999999645e+00,7.303734023021846161e-07
4.370000000000000107e+00,7.100526643835061421e-07
4.390000000000000568e+00,7.473795138153264326e-07
4.410000000000000142e+00,7.324807336579548287e-07
4.429999999999999716e+00,7.318692966321517418e-07
4.450000000000000178e+00,6.903836306723321945e-07
4.470000000000000639e+00,6.528496176619528731e-07
4.490000000000000213e+00,7.123068898456548724e-07
4.509999999999999787e+00,6.801963523647068351e-07
4.530000000000000249e+00,6.795913999089104563e-07
4.550000000000000711e+00,6.543834579721838196e-07
4.570000000000000284e+00,6.252492725384529914e-07
4.589999999999999858e+00,6.305522151606560306e-07
4.610000000000000320e+00,6.299524510221624019e-07
4.629999999999999893e+00,6.037848519584489532e-07
4.650000000000000355e+00,6.159726819505668568e-07
4.669999999999999929e+00,5.937465714743078333e-07
4.689999999999999503e+00,5.789010725260233950e-07
4.709999999999999964e+00,6.082795906011124288e-07
4.730000000000000426e+00,5.541357511093046286e-07
4.750000000000000000e+00,5.540385997279169837e-07
4.769999999999999574e+00,5.784936043839491672e-07
4.790000000000000036e+00,5.808466571080232364e-07
4.810000000000000497e+00,5.728902234325952425e-07
4.830000000000000071e+00,5.737683139170343476e-07
4.849999999999999645e+00,5.491276416875625441e-07
4.870000000000000107e+00,5.475578918546158909e-07
4.890000000000000568e+00,5.400994432874303770e-07
4.910000000000000142e+00,5.252880613998374241e-07
4.929999999999999716e+00,5.183267127826792955e-07
4.950000000000000178e+00,5.407845966914427341e-07
4.970000000000000639e+00,5.553908058463348936e-07
4.990000000000000213e+00,5.337248769350326791e-07
5.009999999999999787e+00,5.105948217445297709e-07
5.030000000000000249e+00,5.031503431797820837e-07
5.050000000000000711e+00,5.167708023431975657e-07
5.070000000000000284e+00,5.029606922322209853e-07
5.089999999999999858e+00,5.013983048562576309e-07
5.110000000000000320e+00,4.949382648746028235e-07
5.129999999999999893e+00,4.786923660534700269e-07
5.150000000000000355e+00,4.776222262888863434e-07
5.169999999999999929e+00,4.819336668640578186e-07
5.189999999999999503e+00,4.500456425315469535e-07
5.209999999999999964e+00,4.533818395692115945e-07
5.230000000000000426e+00,4.552518103928512916e-07
5.250000000000000000e+00,4.497833021729266022e-07
5.269999999999999574e+00,4.228101873838055596e-07
5.290000000000000036e+00,4.232177833063256060e-07
5.310000000000000497e+00,4.519614746371255620e-07
5.330000000000000071e+00,4.308662742029790345e-07
5.349999999999999645e+00,4.107576859265507857e-07
5.370000000000000107e+00,4.096999810138856293e-07
5.390000000000000568e+00,4.018061032439057523e-07
5.410000000000000142e+00,3.822001111748613759e-07
