theta_deg,rate_Hz
4.410000000000000142e+00,6.163730634912544925e-07
4.429999999999999716e+00,6.158598091744672993e-07
4.450000000000000178e+00,5.809512822495038406e-07
4.470000000000000639e+00,5.493679020994620115e-07
4.490000000000000213e+00,5.994019817834436627e-07
4.509999999999999787e+00,5.723823512118427805e-07
4.530000000000000249e+00,5.718744849941208123e-07
4.550000000000000711e+00,5.506632235157250897e-07
4.570000000000000284e+00,5.261479395306765949e-07
4.589999999999999858e+00,5.306114986456886024e-07
4.610000000000000320e+00,5.301079264675371671e-07
4.629999999999999893e+00,5.080888586298751720e-07
4.650000000000000355e+00,5.183461121114620821e-07
4.669999999999999929e+00,4.996437362541586869e-07
4.689999999999999503e+00,4.871521566734071315e-07
4.709999999999999964e+00,5.118756462108096494e-07
4.730000000000000426e+00,4.663138814181360618e-07
4.750000000000000000e+00,4.662331524487553676e-07
4.769999999999999574e+00,4.868135410044554297e-07
4.790000000000000036e+00,4.887947645631747842e-07
4.810000000000000497e+00,4.821003310323003759e-07
4.830000000000000071e+00,4.828403445361715163e-07
4.849999999999999645e+00,4.621056424563001631e-07
4.870000000000000107e+00,4.607856953070521826e-07
4.890000000000000568e+00,4.545102261522008993e-07
4.910000000000000142e+00,4.420470000787897220e-07
4.929999999999999716e+00,4.361897949257411387e-07
4.950000000000000178e+00,4.550899220618839780e-07
4.970000000000000639e+00,4.673826550378177343e-07
4.990000000000000213e+00,4.491509838226075222e-07
5.009999999999999787e+00,4.296871082454961112e-07
5.030000000000000249e+00,4.234232521566224337e-07
5.050000000000000711e+00,4.348864884145251831e-07
5.070000000000000284e+00,4.232656378319816018e-07
5.089999999999999858e+00,4.219518091821310764e-07
5.110000000000000320e+00,4.165163483391034604e-07
5.129999999999999893e+00,4.028455357348666079e-07
5.150000000000000355e+00,4.019459149151333611e-07
5.169999999999999929e+00,4.055752063880885099e-07
5.189999999999999503e+00,3.787404909903725140e-07
5.209999999999999964e+00,3.815490233723465002e-07
5.230000000000000426e+00,3.831236493818165195e-07
5.250000000000000000e+00,3.785224699917382959e-07
5.269999999999999574e+00,3.558236752756148424e-07
5.290000000000000036e+00,3.561675690409943449e-07
5.310000000000000497e+00,3.803583464036773554e-07
5.330000000000000071e+00,3.626061024962707116e-07
5.349999999999999645e+00,3.456840838252962789e-07
5.370000000000000107e+00,3.447948031049994332e-07
5.390000000000000568e+00,3.381523289172844518e-07
5.410000000000000142e+00,3.216531085794920551e-07
5.429999999999999716e+00,3.096784159143338693e-07
5.450000000000000178e+00,3.322001767693623289e-07
5.470000000000000639e+00,3.169440332996271547e-07
