theta_deg,rate_Hz
7.189999999999999503e+00,2.052359384074583029e-08
7.209999999999999964e+00,2.172518303911229534e-08
7.230000000000000426e+00,1.488204373281546214e-08
7.250000000000000000e+00,1.447599933321460849e-08
7.269999999999999574e+00,1.768808248112617443e-08
7.290000000000000036e+00,1.406614166463149296e-08
7.310000000000000497e+00,1.044633812568793174e-08
7.330000000000000071e+00,1.084558852828317738e-08
7.349999999999999645e+00,1.325128246688163022e-08
7.370000000000000107e+00,8.029226900485488677e-09
7.390000000000000568e+00,7.625645515214884984e-09
7.410000000000000142e+00,6.419985994752554215e-09
7.429999999999999716e+00,6.418244341218921206e-09
7.450000000000000178e+00,4.010310214171228932e-09
7.470000000000000639e+00,4.410219239282808790e-09
7.490000000000000213e+00,6.011909962910788607e-09
7.509999999999999787e+00,2.804951158494328745e-09
7.530000000000000249e+00,4.005995920999382703e-09
7.550000000000000711e+00,3.203759715852960710e-09
7.570000000000000284e+00,2.402198083679973895e-09
7.589999999999999858e+00,3.201978834692104786e-09
7.610000000000000320e+00,2.801107233966690369e-09
7.630000000000000782e+00,2.000136492411389022e-09
7.650000000000000355e+00,1.999585952708587272e-09
7.669999999999999929e+00,3.998365538399745178e-10
7.689999999999999503e+00,3.996429455812092191e-10
7.709999999999999964e+00,3.995196594885029595e-10
7.730000000000000426e+00,0.000000000000000000e+00
7.750000000000000000e+00,3.993832074951353395e-10
7.769999999999999574e+00,3.992618506859849092e-10
7.790000000000000036e+00,7.982154159110084468e-10
7.810000000000000497e+00,0.000000000000000000e+00
7.830000000000000071e+00,0.000000000000000000e+00
7.849999999999999645e+00,0.000000000000000000e+00
7.870000000000000107e+00,0.000000000000000000e+00
7.890000000000000568e+00,0.000000000000000000e+00
7.910000000000000142e+00,0.000000000000000000e+00
7.929999999999999716e+00,0.000000000000000000e+00
7.950000000000000178e+00,0.000000000000000000e+00
7.970000000000000639e+00,0.000000000000000000e+00
7.990000000000000213e+00,0.000000000000000000e+00
8.009999999999999787e+00,0.000000000000000000e+00
8.030000000000001137e+00,0.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00
8.070000000000000284e+00,0.000000000000000000e+00
8.089999999999999858e+00,0.000000000000000000e+00
8.109999999999999432e+00,0.000000000000000000e+00
8.130000000000000782e+00,0.000000000000000000e+00
8.150000000000000355e+00,0.000000000000000000e+00
8.169999999999999929e+00,0.000000000000000000e+00
8.189999999999999503e+00,0.000000000000000000e+00
8.210000000000000853e+00,0.000000000000000000e+00
8.230000000000000426e+00,0.000000000000000000e+00
8.250000000000000000e+00,0.000000000000000000e+00
8.269999999999999574e+00,0.000000000000000000e+00
8.289999999999999147e+00,0.000000000000000000e+00
8.310000000000000497e+00,0.000000000000000000e+00
8.330000000000000071e+00,0.000000000000000000e+00
8.349999999999999645e+00,0.000000000000000000e+00
8.370000000000000995e+00,0.000000000000000000e+00
8.390000000000000568e+00,0.000000000000000000e+00
8.410000000000000142e+00,0.000000000000000000e+00
8.429999999999999716e+00,0.000000000000000000e+00
8.449999999999999289e+00,0.000000000000000000e+00
8.470000000000000639e+00,0.000000000000000000e+00
8.490000000000000213e+00,0.000000000000000000e+00
8.509999999999999787e+00,0.000000000000000000e+00
8.530000000000001137e+00,0.000000000000000000e+00
8.550000000000000711e+00,0.000000000000000000e+00
8.570000000000000284e+00,0.000000000000000000e+00
8.589999999999999858e+00,0.000000000000000000e+00
8.609999999999999432e+00,0.000000000000000000e+00
8.630000000000000782e+00,0.000000000000000000e+00
8.650000000000000355e+00,0.000000000000000000e+00
8.669999999999999929e+00,0.000000000000000000e+00
8.690000000000001279e+00,0.000000000000000000e+00
8.710000000000000853e+00,0.000000000000000000e+00
8.730000000000000426e+00,0.000000000000000000e+00
8.750000000000000000e+00,0.000000000000000000e+00
8.769999999999999574e+00,0.000000000000000000e+00
8.789999999999999147e+00,0.000000000000000000e+00
8.810000000000000497e+00,0.000000000000000000e+00
8.830000000000000071e+00,0.000000000000000000e+00
8.849999999999999645e+00,0.000000000000000000e+00
8.870000000000000995e+00,0.000000000000000000e+00
