ray,material,entry_mm,length_mm,path
0,Scintillator,914.602425789,36.5540808758,World/hcal_top/hcal_top_layer2_strip8
0,Scintillator,951.156506665,35.2750488094,World/hcal_top/hcal_top_layer2_strip9
0,Aluminum3003,912.806697547,1.79572824213,World/hcal_top/hcal_top_cover_2_placement
1,Scintillator,834.678745242,43.4748934058,World/hcal_top/hcal_top_layer1_strip4
1,Scintillator,808.261712442,26.4170327997,World/hcal_top/hcal_top_layer1_strip5
1,Aluminum3003,806.514414287,1.74729815514,World/hcal_top/hcal_top_cover_1_placement
2,Scintillator,628.842332409,51.143100876,World/hcal_top/hcal_top_layer1_strip2
2,Scintillator,679.985433285,3.2340905894,World/hcal_top/hcal_top_layer1_strip3
2,Aluminum3003,627.482902623,1.35942978664,World/hcal_top/hcal_top_cover_1_placement
3,Scintillator,558.589334083,48.3022811992,World/hcal_top/hcal_top_layer1_strip9
3,Aluminum3003,557.381777053,1.20755702998,World/hcal_top/hcal_top_cover_1_placement
4,Scintillator,416.40844455,32.7030142522,World/hcal_top/hcal_top_layer2_strip5
4,Aluminum3003,415.590869194,0.817575356304,World/hcal_top/hcal_top_cover_2_placement
5,Scintillator,547.546233977,47.347363348,World/hcal_top/hcal_top_layer1_strip8
5,Aluminum3003,546.362549894,1.1836840837,World/hcal_top/hcal_top_cover_1_placement
6,Scintillator,622.857851152,53.8597019989,World/hcal_top/hcal_top_layer1_strip10
6,Aluminum3003,621.511358602,1.34649254997,World/hcal_top/hcal_top_cover_1_placement
7,Scintillator,867.798717563,59.5216641961,World/hcal_top/hcal_top_layer2_strip7
7,Scintillator,859.795558986,8.00315857693,World/hcal_top/hcal_top_layer2_strip8
7,Aluminum3003,858.107438417,1.68812056933,World/hcal_top/hcal_top_cover_2_placement
8,Scintillator,728.706303793,27.7978830828,World/hcal_top/hcal_top_layer2_strip4
8,Scintillator,701.417711748,27.2885920456,World/hcal_top/hcal_top_layer2_strip5
8,Aluminum3003,700.040549869,1.37716187821,World/hcal_top/hcal_top_cover_2_placement
9,Scintillator,460.783985984,27.7341958472,World/hcal_top/hcal_top_layer2_strip5
9,Scintillator,488.518181831,8.45389173365,World/hcal_top/hcal_top_layer2_strip6
9,Aluminum3003,459.879283794,0.904702189522,World/hcal_top/hcal_top_cover_2_placement
10,Scintillator,1874.9895872,9.78110421376,World/hcal_above_ecal/hcal_above_ecal_layer2_strip3
10,Scintillator,1854.34795822,20.641628979,World/hcal_above_ecal/hcal_above_ecal_layer2_strip4
10,Scintillator,1956.19335593,5.85107779443,World/hcal_above_ecal/hcal_above_ecal_layer4_strip2
10,Scintillator,1931.62170054,24.5716553983,World/hcal_above_ecal/hcal_above_ecal_layer4_strip3
10,Aluminum3003,1853.5873899,0.760568329818,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
10,Aluminum3003,1930.86113221,0.760568329818,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
11,Scintillator,815.130994083,70.4859260426,World/hcal_top/hcal_top_layer1_strip10
11,Aluminum3003,813.368845932,1.76214815107,World/hcal_top/hcal_top_cover_1_placement
12,Scintillator,862.043611443,38.9627936513,World/hcal_top/hcal_top_layer1_strip1
12,Scintillator,829.295635584,32.7479758588,World/hcal_top/hcal_top_layer1_strip2
12,Scintillator,939.227280548,45.5788311524,World/hcal_top/hcal_top_layer2_strip9
12,Scintillator,913.09534219,26.1319383577,World/hcal_top/hcal_top_layer2_strip10
12,Aluminum3003,827.502866347,1.79276923775,World/hcal_top/hcal_top_cover_1_placement
12,Aluminum3003,911.302572952,1.79276923775,World/hcal_top/hcal_top_cover_2_placement
13,Scintillator,281.384545993,9.91097148771,World/hcal_top/hcal_top_layer1_strip5
13,Scintillator,291.29551748,14.4208849161,World/hcal_top/hcal_top_layer1_strip6
13,Aluminum3003,280.776249582,0.608296410097,World/hcal_top/hcal_top_cover_1_placement
13,Scintillator,2066.3777119,24.3318564039,World/hcal_below_ecal/hcal_below_ecal_layer1_strip5
13,Scintillator,2123.61697839,24.3318564039,World/hcal_below_ecal/hcal_below_ecal_layer3_strip5
13,Aluminum3003,2065.76941549,0.608296410097,World/hcal_below_ecal/hcal_below_ecal_cover_1_placement
13,Aluminum3003,2123.00868198,0.608296410097,World/hcal_below_ecal/hcal_below_ecal_cover_3_placement
14,Scintillator,326.108926795,1.94167892483,World/hcal_top/hcal_top_layer1_strip8
14,Scintillator,328.05060572,26.2575796763,World/hcal_top/hcal_top_layer1_strip9
14,Aluminum3003,325.40394533,0.704981465028,World/hcal_top/hcal_top_cover_1_placement
15,Scintillator,942.964109529,26.7227422672,World/hcal_top/hcal_top_layer1_strip7
15,Scintillator,892.509830709,50.4542788211,World/hcal_top/hcal_top_layer1_strip8
15,Scintillator,1018.33820501,41.5361007448,World/hcal_top/hcal_top_layer2_strip8
15,Scintillator,982.697284672,35.640920343,World/hcal_top/hcal_top_layer2_strip9
15,Aluminum3003,890.580405181,1.92942552719,World/hcal_top/hcal_top_cover_1_placement
15,Aluminum3003,980.767859144,1.92942552719,World/hcal_top/hcal_top_cover_2_placement
16,Scintillator,360.605024867,31.1822017539,World/hcal_top/hcal_top_layer1_strip11
16,Scintillator,397.043894176,31.1822017539,World/hcal_top/hcal_top_layer2_strip11
16,Aluminum3003,359.825469823,0.779555043847,World/hcal_top/hcal_top_cover_1_placement
16,Aluminum3003,396.264339133,0.779555043847,World/hcal_top/hcal_top_cover_2_placement
17,Scintillator,526.375029882,3.75515437303,World/hcal_top/hcal_top_layer1_strip6
17,Scintillator,530.130184255,41.7614947254,World/hcal_top/hcal_top_layer1_strip7
17,Aluminum3003,525.237113655,1.13791622746,World/hcal_top/hcal_top_cover_1_placement
18,Scintillator,903.945082062,7.97450335777,World/hcal_top/hcal_top_layer2_strip4
18,Scintillator,845.516204668,58.428877394,World/hcal_top/hcal_top_layer2_strip5
18,Aluminum3003,843.85612015,1.66008451879,World/hcal_top/hcal_top_cover_2_placement
19,Scintillator,660.952671283,57.1538334868,World/hcal_top/hcal_top_layer1_strip8
19,Aluminum3003,659.523825446,1.42884583717,World/hcal_top/hcal_top_cover_1_placement
20,Scintillator,674.055568204,45.2506246088,World/hcal_top/hcal_top_layer2_strip10
20,Scintillator,666.928369415,7.12719878934,World/hcal_top/hcal_top_layer2_strip11
20,Aluminum3003,665.61892383,1.30944558495,World/hcal_top/hcal_top_cover_2_placement
21,Scintillator,734.359520677,5.66956576007,World/hcal_top/hcal_top_layer2_strip0
21,Aluminum3003,732.917680929,1.44183974804,World/hcal_top/hcal_top_cover_2_placement
22,Scintillator,469.320103886,36.8584793298,World/hcal_top/hcal_top_layer2_strip3
22,Aluminum3003,468.398641903,0.921461983245,World/hcal_top/hcal_top_cover_2_placement
23,Scintillator,775.16616854,60.8783769621,World/hcal_top/hcal_top_layer2_strip5
23,Aluminum3003,773.644209116,1.52195942405,World/hcal_top/hcal_top_cover_2_placement
24,Scintillator,904.674251675,10.1081189918,World/hcal_top/hcal_top_layer1_strip10
24,Scintillator,841.975177106,62.6990745685,World/hcal_top/hcal_top_layer1_strip11
24,Aluminum3003,840.154997267,1.82017983901,World/hcal_top/hcal_top_cover_1_placement
25,Scintillator,495.401446501,38.9068011889,World/hcal_top/hcal_top_layer2_strip0
25,Aluminum3003,494.428776472,0.972670029721,World/hcal_top/hcal_top_cover_2_placement
26,Scintillator,690.373428978,17.2858151295,World/hcal_top/hcal_top_layer2_strip6
26,Scintillator,656.129518263,34.243910715,World/hcal_top/hcal_top_layer2_strip7
26,Aluminum3003,654.841275116,1.28824314611,World/hcal_top/hcal_top_cover_2_placement
27,Scintillator,406.43232678,35.1449756354,World/hcal_top/hcal_top_layer1_strip4
27,Aluminum3003,405.553702389,0.878624390886,World/hcal_top/hcal_top_cover_1_placement
28,Scintillator,452.124370719,35.5079968547,World/hcal_top/hcal_top_layer2_strip0
28,Aluminum3003,451.236670797,0.887699921367,World/hcal_top/hcal_top_cover_2_placement
28,Scintillator,2119.21339086,35.5079968547,World/hcal_above_ecal/hcal_above_ecal_layer1_strip0
28,Aluminum3003,2118.32569094,0.887699921367,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
29,Scintillator,361.630603399,31.2708854785,World/hcal_top/hcal_top_layer1_strip7
29,Scintillator,420.848167747,8.59582438822,World/hcal_top/hcal_top_layer2_strip3
29,Scintillator,398.173106656,22.6750610903,World/hcal_top/hcal_top_layer2_strip4
29,Aluminum3003,360.848831262,0.781772136963,World/hcal_top/hcal_top_cover_1_placement
29,Aluminum3003,397.39133452,0.781772136963,World/hcal_top/hcal_top_cover_2_placement
30,Scintillator,411.931265217,35.6204792917,World/hcal_top/hcal_top_layer1_strip11
30,Aluminum3003,411.040753235,0.890511982292,World/hcal_top/hcal_top_cover_1_placement
31,Scintillator,677.306656774,2.22811852265,World/hcal_top/hcal_top_layer1_strip7
31,Scintillator,625.45085162,51.8558051546,World/hcal_top/hcal_top_layer1_strip8
31,Aluminum3003,624.098753528,1.35209809192,World/hcal_top/hcal_top_cover_1_placement
32,Scintillator,482.939953823,37.9281265774,World/hcal_top/hcal_top_layer2_strip6
32,Aluminum3003,481.991750658,0.948203164435,World/hcal_top/hcal_top_cover_2_placement
33,Scintillator,421.509471838,33.1036280492,World/hcal_top/hcal_top_layer2_strip2
33,Aluminum3003,420.681881137,0.82759070123,World/hcal_top/hcal_top_cover_2_placement
34,Scintillator,678.054869874,42.1636181007,World/hcal_top/hcal_top_layer2_strip8
34,Scintillator,720.218487975,11.0880350861,World/hcal_top/hcal_top_layer2_strip9
34,Aluminum3003,676.723578545,1.33129132967,World/hcal_top/hcal_top_cover_2_placement
35,Scintillator,378.306632991,30.3162017996,World/hcal_top/hcal_top_layer1_strip8
35,Scintillator,408.622834791,2.39669164704,World/hcal_top/hcal_top_layer1_strip9
35,Aluminum3003,377.488810655,0.817822336165,World/hcal_top/hcal_top_cover_1_placement
35,Scintillator,1993.93942635,32.7128934466,World/hcal_above_ecal/hcal_above_ecal_layer2_strip7
35,Scintillator,2077.03017571,32.7128934466,World/hcal_above_ecal/hcal_above_ecal_layer4_strip7
35,Aluminum3003,1993.12160401,0.817822336165,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
35,Aluminum3003,2076.21235337,0.817822336165,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
36,Scintillator,530.104868286,9.74572993284,World/hcal_top/hcal_top_layer2_strip2
36,Scintillator,539.850598219,31.88653591,World/hcal_top/hcal_top_layer2_strip3
36,Aluminum3003,529.06406164,1.04080664607,World/hcal_top/hcal_top_cover_2_placement
37,Scintillator,887.570535822,14.0738564881,World/hcal_top/hcal_top_layer1_strip1
37,Scintillator,829.882845632,57.6876901907,World/hcal_top/hcal_top_layer1_strip2
37,Aluminum3003,828.088806965,1.79403866697,World/hcal_top/hcal_top_cover_1_placement
38,Scintillator,727.86670636,7.16354809869,World/hcal_top/hcal_top_layer1_strip3
38,Scintillator,735.03025446,55.7764691568,World/hcal_top/hcal_top_layer1_strip4
38,Scintillator,801.417095177,55.88117636,World/hcal_top/hcal_top_layer2_strip4
38,Scintillator,857.298271537,7.0588408959,World/hcal_top/hcal_top_layer2_strip5
38,Aluminum3003,726.293205929,1.5735004314,World/hcal_top/hcal_top_cover_1_placement
38,Aluminum3003,799.843594746,1.5735004314,World/hcal_top/hcal_top_cover_2_placement
39,Scintillator,536.023443315,26.547643863,World/hcal_top/hcal_top_layer1_strip2
39,Scintillator,517.796260565,18.2271827505,World/hcal_top/hcal_top_layer1_strip3
39,Aluminum3003,516.6768899,1.11937066534,World/hcal_top/hcal_top_cover_1_placement
40,Scintillator,544.632021322,47.0953658418,World/hcal_top/hcal_top_layer1_strip10
40,Scintillator,626.622091442,20.139956025,World/hcal_top/hcal_top_layer2_strip2
40,Scintillator,599.666681625,26.9554098168,World/hcal_top/hcal_top_layer2_strip3
40,Aluminum3003,543.454637176,1.17738414605,World/hcal_top/hcal_top_cover_1_placement
40,Aluminum3003,598.489297479,1.17738414605,World/hcal_top/hcal_top_cover_2_placement
41,Scintillator,763.435997838,30.6630761386,World/hcal_top/hcal_top_layer1_strip0
41,Scintillator,730.897019762,32.5389780756,World/hcal_top/hcal_top_layer1_strip1
41,Aluminum3003,729.316968407,1.58005135536,World/hcal_top/hcal_top_cover_1_placement
42,Scintillator,645.471247123,26.3372392736,World/hcal_top/hcal_top_layer1_strip2
42,Scintillator,671.808486397,29.4778860469,World/hcal_top/hcal_top_layer1_strip3
42,Aluminum3003,644.07586899,1.39537813301,World/hcal_top/hcal_top_cover_1_placement
43,Scintillator,578.092293949,47.5498171699,World/hcal_top/hcal_top_layer1_strip10
43,Scintillator,575.847484829,2.2448091198,World/hcal_top/hcal_top_layer1_strip11
43,Aluminum3003,574.602619172,1.24486565724,World/hcal_top/hcal_top_cover_1_placement
44,Scintillator,878.914367959,53.5737841252,World/hcal_top/hcal_top_layer2_strip0
44,Scintillator,932.488152084,15.4525516227,World/hcal_top/hcal_top_layer2_strip1
44,Aluminum3003,877.188709566,1.7256583937,World/hcal_top/hcal_top_cover_2_placement
45,Scintillator,751.223002562,58.9979787414,World/hcal_top/hcal_top_layer2_strip5
45,Aluminum3003,749.748053093,1.47494946854,World/hcal_top/hcal_top_cover_2_placement
46,Scintillator,672.767293549,48.7103038402,World/hcal_top/hcal_top_layer1_strip10
46,Scintillator,721.477597389,9.46516248513,World/hcal_top/hcal_top_layer1_strip11
46,Aluminum3003,671.312906891,1.45438665813,World/hcal_top/hcal_top_cover_1_placement
47,Scintillator,661.487261112,19.1082838042,World/hcal_top/hcal_top_layer2_strip0
47,Scintillator,631.036520382,30.4507407299,World/hcal_top/hcal_top_layer2_strip1
47,Aluminum3003,629.797544768,1.23897561335,World/hcal_top/hcal_top_cover_2_placement
48,Scintillator,629.846412987,37.4590262219,World/hcal_top/hcal_top_layer1_strip9
48,Scintillator,667.305439209,17.0049899991,World/hcal_top/hcal_top_layer1_strip10
48,Scintillator,693.491924129,50.1658128968,World/hcal_top/hcal_top_layer2_strip1
48,Scintillator,743.657737026,4.29820332422,World/hcal_top/hcal_top_layer2_strip2
48,Aluminum3003,628.484812581,1.36160040553,World/hcal_top/hcal_top_cover_1_placement
48,Aluminum3003,692.130323724,1.36160040553,World/hcal_top/hcal_top_cover_2_placement
49,Scintillator,561.302136461,14.6609906575,World/hcal_top/hcal_top_layer2_strip11
49,Aluminum3003,560.200077172,1.1020592887,World/hcal_top/hcal_top_cover_2_placement
50,Scintillator,718.907895743,27.3119702477,World/hcal_top/hcal_top_layer2_strip3
50,Scintillator,691.882265748,27.0256299948,World/hcal_top/hcal_top_layer2_strip4
50,Aluminum3003,690.523825742,1.35844000606,World/hcal_top/hcal_top_cover_2_placement
51,Scintillator,670.887123103,20.707558733,World/hcal_top/hcal_top_layer1_strip10
51,Scintillator,691.594681836,37.305325681,World/hcal_top/hcal_top_layer1_strip11
51,Aluminum3003,669.436800993,1.45032211035,World/hcal_top/hcal_top_cover_1_placement
52,Scintillator,612.307606273,52.9474022757,World/hcal_top/hcal_top_layer1_strip7
52,Aluminum3003,610.983921216,1.32368505689,World/hcal_top/hcal_top_cover_1_placement
53,Scintillator,628.948999362,20.2526446018,World/hcal_top/hcal_top_layer1_strip4
53,Scintillator,597.531923091,31.417076271,World/hcal_top/hcal_top_layer1_strip5
53,Aluminum3003,596.240180069,1.29174302182,World/hcal_top/hcal_top_cover_1_placement
54,Scintillator,646.441705758,53.7736877658,World/hcal_top/hcal_top_layer1_strip0
54,Scintillator,700.215393524,2.12535495704,World/hcal_top/hcal_top_layer1_strip1
54,Aluminum3003,645.04422969,1.39747606807,World/hcal_top/hcal_top_cover_1_placement
55,Scintillator,613.55515659,53.0552803223,World/hcal_top/hcal_top_layer1_strip3
55,Scintillator,675.554448401,48.8409343137,World/hcal_top/hcal_top_layer2_strip0
55,Scintillator,724.395382715,4.21434600856,World/hcal_top/hcal_top_layer2_strip1
55,Aluminum3003,612.228774581,1.32638200806,World/hcal_top/hcal_top_cover_1_placement
55,Aluminum3003,674.228066393,1.32638200806,World/hcal_top/hcal_top_cover_2_placement
56,Scintillator,586.95673909,38.7125660169,World/hcal_top/hcal_top_layer1_strip9
56,Scintillator,625.669305107,12.0426985995,World/hcal_top/hcal_top_layer1_strip10
56,Aluminum3003,585.687857475,1.26888161541,World/hcal_top/hcal_top_cover_1_placement
57,Scintillator,621.516570233,34.1615727105,World/hcal_top/hcal_top_layer1_strip11
57,Scintillator,664.475474217,20.4988934427,World/hcal_top/hcal_top_layer2_strip6
57,Scintillator,684.97436766,31.68628961,World/hcal_top/hcal_top_layer2_strip7
57,Aluminum3003,663.170844641,1.30462957632,World/hcal_top/hcal_top_cover_2_placement
58,Scintillator,481.712492086,41.6545945835,World/hcal_top/hcal_top_layer1_strip10
58,Aluminum3003,480.671127221,1.04136486459,World/hcal_top/hcal_top_cover_1_placement
59,Scintillator,973.248414252,28.7620751192,World/hcal_top/hcal_top_layer1_strip2
60,Scintillator,678.050410654,18.0181309032,World/hcal_top/hcal_top_layer2_strip1
60,Scintillator,696.068541557,35.2331720746,World/hcal_top/hcal_top_layer2_strip2
60,Aluminum3003,676.719128079,1.33128257445,World/hcal_top/hcal_top_cover_2_placement
61,Scintillator,358.041804225,20.4977187365,World/hcal_top/hcal_top_layer2_strip0
62,Scintillator,781.359152476,53.1268287958,World/hcal_top/hcal_top_layer1_strip6
62,Scintillator,834.485981272,14.4387819268,World/hcal_top/hcal_top_layer1_strip7
62,Scintillator,860.31491315,0.756761685266,World/hcal_top/hcal_top_layer2_strip1
62,Scintillator,861.071674835,66.8088490373,World/hcal_top/hcal_top_layer2_strip2
62,Aluminum3003,779.670012208,1.68914026807,World/hcal_top/hcal_top_cover_1_placement
62,Aluminum3003,858.625772882,1.68914026807,World/hcal_top/hcal_top_cover_2_placement
63,Scintillator,707.549917883,27.8410738468,World/hcal_top/hcal_top_layer2_strip9
63,Scintillator,735.390991729,27.7269996432,World/hcal_top/hcal_top_layer2_strip10
63,Aluminum3003,706.160716045,1.38920183725,World/hcal_top/hcal_top_cover_2_placement
64,Scintillator,585.777905621,9.57333939268,World/hcal_top/hcal_top_layer1_strip1
64,Scintillator,547.967457654,37.810447967,World/hcal_top/hcal_top_layer1_strip2
64,Aluminum3003,546.78286297,1.18459468399,World/hcal_top/hcal_top_cover_1_placement
65,Scintillator,352.010879001,12.758153623,World/hcal_top/hcal_top_layer1_strip6
65,Scintillator,364.769032624,17.6808960065,World/hcal_top/hcal_top_layer1_strip7
65,Aluminum3003,351.249902761,0.760976240739,World/hcal_top/hcal_top_cover_1_placement
66,Scintillator,801.722521714,61.1604012676,World/hcal_top/hcal_top_layer2_strip4
66,Scintillator,862.882922982,1.80360293799,World/hcal_top/hcal_top_layer2_strip5
66,Aluminum3003,800.148421609,1.57410010514,World/hcal_top/hcal_top_cover_2_placement
67,Scintillator,583.394373145,36.0585967352,World/hcal_top/hcal_top_layer1_strip8
67,Scintillator,570.150935073,13.243438072,World/hcal_top/hcal_top_layer1_strip9
67,Aluminum3003,568.918384202,1.23255087018,World/hcal_top/hcal_top_cover_1_placement
68,Scintillator,1572.17266237,25.7933195482,World/hcal_above_ecal/hcal_above_ecal_layer2_strip2
68,Scintillator,1637.68769402,25.7933195482,World/hcal_above_ecal/hcal_above_ecal_layer4_strip3
68,Aluminum3003,1571.52782938,0.644832988705,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
68,Aluminum3003,1637.04286103,0.644832988705,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
69,Scintillator,493.106047297,42.6398169537,World/hcal_top/hcal_top_layer1_strip10
69,Scintillator,542.934046283,42.6398169537,World/hcal_top/hcal_top_layer2_strip5
69,Aluminum3003,492.040051873,1.06599542384,World/hcal_top/hcal_top_cover_1_placement
69,Aluminum3003,541.868050859,1.06599542384,World/hcal_top/hcal_top_cover_2_placement
70,Scintillator,686.76383721,29.5463606168,World/hcal_top/hcal_top_layer2_strip11
70,Aluminum3003,685.415446715,1.34839049556,World/hcal_top/hcal_top_cover_2_placement
71,Scintillator,726.363969183,38.2375089391,World/hcal_top/hcal_top_layer1_strip5
71,Scintillator,764.601478122,24.5725637774,World/hcal_top/hcal_top_layer1_strip6
71,Aluminum3003,724.793717365,1.57025181791,World/hcal_top/hcal_top_cover_1_placement
72,Scintillator,511.291060837,44.2123096312,World/hcal_top/hcal_top_layer1_strip7
72,Aluminum3003,510.185753096,1.10530774078,World/hcal_top/hcal_top_cover_1_placement
73,Scintillator,747.375952349,39.0211439763,World/hcal_top/hcal_top_layer1_strip0
73,Scintillator,822.897735949,28.7786261111,World/hcal_top/hcal_top_layer2_strip1
73,Scintillator,851.67636206,35.8483927187,World/hcal_top/hcal_top_layer2_strip2
73,Aluminum3003,745.760276878,1.61567547074,World/hcal_top/hcal_top_cover_1_placement
73,Aluminum3003,821.282060478,1.61567547074,World/hcal_top/hcal_top_cover_2_placement
74,Scintillator,772.685523455,18.7444151043,World/hcal_top/hcal_top_layer2_strip5
74,Aluminum3003,771.168434524,1.51708893135,World/hcal_top/hcal_top_cover_2_placement
75,Scintillator,697.803960413,60.340434486,World/hcal_top/hcal_top_layer1_strip9
75,Aluminum3003,696.295449551,1.50851086215,World/hcal_top/hcal_top_cover_1_placement
76,Scintillator,768.040137953,25.4544482202,World/hcal_top/hcal_top_layer1_strip9
76,Scintillator,793.494586173,40.9594420065,World/hcal_top/hcal_top_layer1_strip10
76,Aluminum3003,766.379790697,1.66034725567,World/hcal_top/hcal_top_cover_1_placement
77,Scintillator,529.246992225,15.176541852,World/hcal_top/hcal_top_layer1_strip7
77,Scintillator,501.093064563,28.153927663,World/hcal_top/hcal_top_layer1_strip8
77,Aluminum3003,500.009802825,1.08326173786,World/hcal_top/hcal_top_cover_1_placement
78,Scintillator,430.208630178,8.9461903385,World/hcal_top/hcal_top_layer1_strip6
78,Scintillator,439.154820517,28.2547674336,World/hcal_top/hcal_top_layer1_strip7
78,Scintillator,473.680891988,37.2009577721,World/hcal_top/hcal_top_layer2_strip1
78,Aluminum3003,429.278606234,0.930023944303,World/hcal_top/hcal_top_cover_1_placement
78,Aluminum3003,472.750868044,0.930023944303,World/hcal_top/hcal_top_cover_2_placement
79,Scintillator,513.641628765,44.4155677067,World/hcal_top/hcal_top_layer1_strip11
79,Aluminum3003,512.531239572,1.11038919267,World/hcal_top/hcal_top_cover_1_placement
80,Scintillator,379.620618917,32.8265163065,World/hcal_top/hcal_top_layer1_strip4
80,Scintillator,417.98099985,32.8265163065,World/hcal_top/hcal_top_layer2_strip4
80,Aluminum3003,378.799956009,0.820662907664,World/hcal_top/hcal_top_cover_1_placement
80,Aluminum3003,417.160336942,0.820662907664,World/hcal_top/hcal_top_cover_2_placement
81,Scintillator,532.459587741,46.0427923789,World/hcal_top/hcal_top_layer1_strip7
81,Aluminum3003,531.308517931,1.15106980947,World/hcal_top/hcal_top_cover_1_placement
82,Scintillator,712.528709383,28.3938728183,World/hcal_top/hcal_top_layer1_strip5
82,Scintillator,681.952825476,30.5758839078,World/hcal_top/hcal_top_layer1_strip6
82,Aluminum3003,680.478581557,1.47424391815,World/hcal_top/hcal_top_cover_1_placement
83,Scintillator,381.104364169,21.3214617165,World/hcal_top/hcal_top_layer2_strip3
83,Scintillator,402.425825886,8.60891461498,World/hcal_top/hcal_top_layer2_strip4
83,Aluminum3003,380.356104761,0.748259408287,World/hcal_top/hcal_top_cover_2_placement
83,Scintillator,1824.33747446,29.9303763315,World/hcal_above_ecal/hcal_above_ecal_layer2_strip0
83,Scintillator,1900.36063035,7.74988066509,World/hcal_above_ecal/hcal_above_ecal_layer4_strip0
83,Scintillator,1908.11051101,22.1804956664,World/hcal_above_ecal/hcal_above_ecal_layer4_strip1
83,Aluminum3003,1823.58921506,0.748259408287,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
83,Aluminum3003,1899.61237094,0.748259408287,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
84,Scintillator,620.021711,8.78562150522,World/hcal_top/hcal_top_layer1_strip8
84,Scintillator,578.760787406,41.2609235944,World/hcal_top/hcal_top_layer1_strip9
84,Aluminum3003,577.509623778,1.25116362749,World/hcal_top/hcal_top_cover_1_placement
85,Scintillator,546.190356879,18.7220498236,World/hcal_top/hcal_top_layer1_strip5
85,Scintillator,540.508523601,5.68183327812,World/hcal_top/hcal_top_layer1_strip6
86,Scintillator,592.398987886,51.2258662116,World/hcal_top/hcal_top_layer1_strip2
86,Scintillator,652.2604646,15.4973717792,World/hcal_top/hcal_top_layer2_strip6
86,Scintillator,667.757836379,35.7284944324,World/hcal_top/hcal_top_layer2_strip7
86,Aluminum3003,591.118341231,1.28064665529,World/hcal_top/hcal_top_cover_1_placement
86,Aluminum3003,650.979817944,1.28064665529,World/hcal_top/hcal_top_cover_2_placement
87,Scintillator,578.282788079,1.06718574192,World/hcal_top/hcal_top_layer1_strip8
87,Scintillator,579.349973821,48.9380258475,World/hcal_top/hcal_top_layer1_strip9
87,Aluminum3003,577.032657789,1.25013028974,World/hcal_top/hcal_top_cover_1_placement
88,Scintillator,479.269810313,27.8922865433,World/hcal_top/hcal_top_layer1_strip2
88,Scintillator,466.797251472,12.472558841,World/hcal_top/hcal_top_layer1_strip3
88,Aluminum3003,465.788130337,1.00912113461,World/hcal_top/hcal_top_cover_1_placement
89,Scintillator,1455.10622962,24.3807007107,World/hcal_above_ecal/hcal_above_ecal_layer1_strip0
89,Scintillator,1517.03320943,1.27304033487,World/hcal_above_ecal/hcal_above_ecal_layer3_strip0
89,Scintillator,1518.30624977,23.1076603758,World/hcal_above_ecal/hcal_above_ecal_layer3_strip1
89,Aluminum3003,1454.49671211,0.609517517768,World/hcal_above_ecal/hcal_above_ecal_cover_1_placement
89,Aluminum3003,1516.42369191,0.609517517768,World/hcal_above_ecal/hcal_above_ecal_cover_3_placement
90,Scintillator,418.0800608,18.8598571551,World/hcal_top/hcal_top_layer1_strip1
91,Scintillator,235.621014374,20.3745968609,World/hcal_top/hcal_top_layer1_strip6
91,Aluminum3003,235.111649453,0.509364921523,World/hcal_top/hcal_top_cover_1_placement
91,Scintillator,1241.88684328,20.3745968609,World/hcal_above_ecal/hcal_above_ecal_layer2_strip7
91,Aluminum3003,1241.37747836,0.509364921523,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
91,Scintillator,1754.27331246,20.3745968609,World/hcal_below_ecal/hcal_below_ecal_layer2_strip11
91,Scintillator,1802.20335775,20.3745968609,World/hcal_below_ecal/hcal_below_ecal_layer4_strip11
91,Aluminum3003,1753.76394754,0.509364921523,World/hcal_below_ecal/hcal_below_ecal_cover_2_placement
91,Aluminum3003,1801.69399283,0.509364921522,World/hcal_below_ecal/hcal_below_ecal_cover_4_placement
92,Scintillator,240.909306979,20.8318855717,World/hcal_top/hcal_top_layer1_strip5
92,Scintillator,265.253013104,20.8318855717,World/hcal_top/hcal_top_layer2_strip2
92,Aluminum3003,240.38850984,0.520797139294,World/hcal_top/hcal_top_cover_1_placement
92,Aluminum3003,264.732215965,0.520797139294,World/hcal_top/hcal_top_cover_2_placement
92,Scintillator,1269.75982832,20.8318855717,World/hcal_above_ecal/hcal_above_ecal_layer2_strip3
92,Scintillator,1322.67281768,20.8318855717,World/hcal_above_ecal/hcal_above_ecal_layer4_strip3
92,Aluminum3003,1269.23903118,0.520797139294,World/hcal_above_ecal/hcal_above_ecal_cover_2_placement
92,Aluminum3003,1322.15202054,0.520797139294,World/hcal_above_ecal/hcal_above_ecal_cover_4_placement
92,Scintillator,1793.64633108,20.8318855717,World/hcal_below_ecal/hcal_below_ecal_layer2_strip5
92,Scintillator,1842.65212127,20.8318855717,World/hcal_below_ecal/hcal_below_ecal_layer4_strip5
