theta_deg,rate_Hz_per_0.02deg_bin
2.290000000000000036e+00,2.697541632140517939e-06
2.310000000000000053e+00,2.842048218437260704e-06
2.330000000000000071e+00,2.814850541791013987e-06
2.349999999999999645e+00,2.863818390066286694e-06
2.370000000000000107e+00,2.867081641248938581e-06
2.389999999999999680e+00,2.958797806198389337e-06
2.410000000000000142e+00,2.950918122813866816e-06
2.429999999999999716e+00,2.999848281348898559e-06
2.450000000000000178e+00,2.929885680093300929e-06
2.469999999999999751e+00,2.934302339224125472e-06
2.490000000000000213e+00,2.845617267168811521e-06
2.509999999999999787e+00,2.978254104536760850e-06
2.530000000000000249e+00,2.843913598497777528e-06
2.549999999999999822e+00,2.845400113519925117e-06
2.570000000000000284e+00,2.962774137419568372e-06
2.589999999999999858e+00,2.902208707042755537e-06
2.610000000000000320e+00,2.917142775667063687e-06
2.629999999999999893e+00,2.961326362228664214e-06
2.650000000000000355e+00,2.927684856634172781e-06
2.669999999999999929e+00,2.895220192392520801e-06
2.690000000000000391e+00,2.994958605833391264e-06
2.709999999999999964e+00,2.980621066980874602e-06
2.730000000000000426e+00,2.901949318506287345e-06
2.750000000000000000e+00,3.005158506737055120e-06
2.770000000000000462e+00,2.845808424009384269e-06
2.790000000000000036e+00,2.922687586363461049e-06
2.810000000000000053e+00,2.853400856118811408e-06
2.830000000000000071e+00,2.932596881672784827e-06
2.849999999999999645e+00,2.877344119518158451e-06
2.870000000000000107e+00,2.905674784974995897e-06
2.889999999999999680e+00,2.917050403141646532e-06
2.910000000000000142e+00,2.818574191737230453e-06
2.929999999999999716e+00,2.883116745125131803e-06
2.950000000000000178e+00,2.902660170334641020e-06
2.969999999999999751e+00,2.964254992317526328e-06
2.990000000000000213e+00,2.902016332229802868e-06
3.009999999999999787e+00,2.826362711624446769e-06
3.030000000000000249e+00,2.887353362158534601e-06
3.049999999999999822e+00,2.851413318891785251e-06
3.070000000000000284e+00,2.825402192748293038e-06
3.089999999999999858e+00,2.885783591246730798e-06
3.110000000000000320e+00,2.745379343122759356e-06
3.129999999999999893e+00,2.809250015052025598e-06
3.150000000000000355e+00,2.905780395631055131e-06
3.169999999999999929e+00,2.858183244531642985e-06
3.190000000000000391e+00,2.833925349527349196e-06
3.209999999999999964e+00,2.946744419886383951e-06
3.230000000000000426e+00,2.776676306130265461e-06
3.250000000000000000e+00,2.848066830375945886e-06
3.270000000000000462e+00,2.847718467660744180e-06
3.290000000000000036e+00,2.790236772018100214e-06
3.310000000000000497e+00,2.785813354717588128e-06
3.330000000000000071e+00,2.818690372519389191e-06
3.349999999999999645e+00,2.700036508353243935e-06
3.370000000000000107e+00,2.808662508406947924e-06
3.389999999999999680e+00,2.821127644460877284e-06
3.410000000000000142e+00,2.790477303343531729e-06
3.429999999999999716e+00,2.829150108391194351e-06
3.450000000000000178e+00,2.729188557135493457e-06
3.469999999999999751e+00,2.816190562457629979e-06
3.490000000000000213e+00,2.728487542236888143e-06
3.509999999999999787e+00,2.690871769484030114e-06
3.530000000000000249e+00,2.724862751974462737e-06
3.549999999999999822e+00,2.730319860819969796e-06
3.570000000000000284e+00,2.768367407791692550e-06
3.589999999999999858e+00,2.688863456271750398e-06
