theta_min,theta_max,p_min,p_max,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,10.0,0.0,,12.216279457214249,11.62393865155526,12.097220782401115,11.558204630099214,12.574764006807483,12.310727333031924,15.70079329083342,16.46624112543051,21.370744086383937,22.906766356744182,28.055864582065535,29.777742681692217,34.6175343482553,36.330103605739886,40.998712510102905,42.84970831324351,47.61065817155087,49.77629078414979,54.67149413378366,57.3091410638203,62.256310152875315,65.14322930962742,70.90324501465739,74.32940063158671,82.15888919808951,90.70105243399277,104.0143506432618,115.97189311641372,135.31079770563767,142.4116526664831,156.939945870381,161.74081050969252
10.0,15.0,,,12.939230179551481,13.097018368060125,17.918092493165155,20.204818044044796,23.9749493996921,25.78588038749836,31.36899477591616,33.72056846423546,39.400865512926735,42.147768407931814,47.76817594146996,50.489113815283176,55.70364200525713,58.59555986838646,63.91788821222973,66.90470293487216,72.280306694133,75.24545127247487,81.03799598816816,84.20604773695409,90.74389660325708,94.29826955879305,102.75437748238846,107.23357120621905,120.21670792891844,137.3518270418342,155.239911908626,168.55949460625666,180.72769657463098,198.02775855427623,198.5254934846147,210.07605638221736
15.0,25.0,,,14.445496582132714,15.292557007041895,24.901479093515483,30.635790885004663,37.97946805732483,42.955652420081535,51.513522747810065,56.108006232159944,63.961679618557106,68.58991719273857,76.47976758323422,81.37334655873497,89.45596667224912,94.4345730571731,102.44141521884964,107.869523035116,115.90090847018831,121.9564675045455,130.90825539605106,137.14005096189393,146.61066330068087,151.97604912703505,166.45353651596636,173.1832401307217,189.91433948338562,203.69728495256604,223.85555133712685,243.43759396007002,258.6704555205164,262.6120792939091,270.1202306457443,279.595845725859
25.0,30.0,,,16.800675376091945,18.489092600011798,33.70152930306186,44.180474703824125,58.098478909491774,68.90284035926034,83.61110983735517,92.35865035563366,106.24497200980161,115.97964914657341,130.60720784190067,141.49253894112405,156.87540938047613,166.91666007986368,182.3723797245385,191.6268686896994,205.14892344607833,214.0488022533064,226.9999936374572,236.147472580812,251.02222539537573,257.15198348972916,268.710605089279,282.21764148169996,288.2929978948141,307.0951091527864,321.70445951832284,328.1141450786309,343.95823052535997,363.6076711792093,368.26419315086065,387.934644660007
30.0,40.0,,,19.807112758233878,22.24669293177616,44.70994287031669,63.67326758960094,89.7295884201511,109.0460631600741,133.3311461864712,150.3852443853765,173.34406578103145,189.51833410443362,210.24832976045894,225.27112115045813,243.5120205275582,255.30316698027983,271.2715118862876,281.51612076286415,295.77018858747357,306.24820879555125,319.7677111391865,329.28703982376754,340.94683666531216,353.18254308356904,359.6304496858156,378.51853424854323,395.79078952948817,404.24590470227986,421.11350589668484,439.0824885498137,444.82694446547606,460.52329945313363,487.15748128749993,488.3029955594464
40.0,50.0,,,29.461063979728713,35.03173301583009,79.41477070889168,127.39374268705772,177.87793807890026,209.41542016271876,244.61387979960904,266.5097642227899,292.1442183351718,308.25169460132673,329.8333990540358,343.4101776393374,362.5078886095452,374.7862178658596,392.6571312015211,406.3217081221505,424.3064355287124,437.64399558093646,456.20679222979294,467.5329334033311,486.6982296223545,496.06921613553413,515.7828959168971,528.5333787757411,543.8690640549046,571.8058313767773,573.6785315760552,610.4784398408735,628.7821534509419,645.1965175486898,679.8150694513439,683.008919752218
50.0,60.0,,,42.55789749380531,52.45751461654258,137.28532808188916,223.41036936457576,284.9908469483289,317.28006532612926,352.19244695591664,372.50739059757683,400.532035765953,418.4644492986933,445.30691209704827,462.7487246533812,489.15224269083063,505.8363967748289,532.7175380229154,549.1730963083238,576.7470367127039,593.7283466354673,618.3037541854578,641.7904699956632,660.319354162745,687.4640386107723,702.3578611699068,725.8846440611121,760.3721849946609,776.4169697984437,814.0065620780545,839.5063589138058,878.5010617226405,872.0347070378342,940.3473083968586,952.3999543630107
60.0,70.0,,,47.20353103292535,84.13152934377977,261.96163806645535,338.825370985903,383.55708730015124,408.7671031894597,449.64582618004505,475.05544432348756,516.3749934513824,540.6636481848503,580.9944874548983,606.2559542145746,645.7838526315076,672.8753242224265,710.5520441396391,734.2184135734799,772.8291647830554,802.0466212842707,840.163958342119,871.617847008,906.0153429248013,937.7434623217456,973.1480780454768,1009.5075479898821,1042.7695417247721,1097.08910017502,1119.501119170023,1177.6251455957884,1219.6291719401638,1259.9557141563278,1292.6877788480938,1365.1602590697587
